Fasta headers,P,P,P,TPA,TPA,TPA,BHET,BHET,BHET,PET,PET,PET,PETB,PETB,PETB,P_relabun,TPA_relabun,BHET_relabun,PET_relabun,PETB_relabun,P,TPA,BHET,PET,PETB,P_sd,TPA_sd,BHET_sd,PET_sd,PETB_sd,P_TPA_fc,P_BHET_fc,P_PET_fc,P_PETB_fc,TPA_BHET_fc,TPA_PET_fc,TPA_PETB_fc,BHET_PET_fc,BHET_PETB_fc,PET_PETB_fc,P_TPA_ttest,P_BHET_ttest,P_PET_ttest,P_PETB_ttest,P_TPA_ttest_sig,P_BHET_ttest_sig,P_PET_ttest_sig,P_PETB_ttest_sig,TPA_BHET_ttest,TPA_PET_ttest,TPA_PETB_ttest,TPA_BHET_ttest_sig,TPA_PET_ttest_sig,TPA_PETB_ttest_sig,BHET_PET_ttest,BHET_PETB_ttest,BHET_PET_ttest_sig,BHET_PETB_ttest_sig,PET_PETB_ttest,PET_PETB_ttest_sig
DMKJLJHC_00710 Paraquat-inducible protein B,25.3573,25.30504,25.44569,25.53181,25.36072,25.39297,25.51656,25.48959,25.58075,25.43873,25.45491,25.53638,22.08663,21.68297,21.77493,0.048857145033392634,0.05584097900700488,0.06093592540610805,0.05709312934538643,0.013318030846458735,25.369343333333333,25.4285,25.528966666666665,25.476673333333338,21.848176666666664,0.058048181328577746,0.07422817389643922,0.038235938010666326,0.0427325998376991,0.17274095158807976,0.059156666666666524,0.15962333333333234,0.10733000000000459,-3.5211666666666694,0.10046666666666582,0.048173333333338064,-3.580323333333336,-0.05229333333332775,-3.680790000000002,-3.628496666666674,0.42479774082395266,0.031446042808306776,0.10297799760665244,1.0665708793241023e-05,,+,,+,0.16404197292282982,0.47090334778353204,1.1302676750550135e-05,,,+,0.266668901147411,7.945441704166762e-06,,+,8.607630599586787e-06,+
"DMKJLJHC_00719 dTDP-glucose 4,6-dehydratase 2",21.5093,21.33211,21.56202,21.77233,21.29816,21.55136,21.51268,21.6728,21.57432,21.5721,21.58481,21.57205,21.38915,21.46192,21.63086,0.0032692604677802594,0.003772102807425522,0.003963718378639774,0.003823494773400018,0.010418739799657281,21.46781,21.540616666666665,21.5866,21.57632,21.49397666666667,0.09833858889910242,0.193728094044778,0.06594291672853585,0.006003371275098066,0.10124772732703044,0.07280666666666491,0.11879000000000062,0.108509999999999,0.026166666666668448,0.04598333333333571,0.035703333333334086,-0.04663999999999646,-0.010280000000001621,-0.09262333333333217,-0.08234333333333055,0.6602629692281139,0.22894057805858586,0.19432637174437126,0.8061301736708933,,,,,0.7665546518002977,0.8073323283829288,0.777882526768186,,,,0.836965179903815,0.3392984628237828,,,0.3149042678992993,
DMKJLJHC_00720 dTDP-4-dehydrorhamnose reductase,20.27344,20.23222,19.93819,20.54,20.41421,20.47378,20.51394,20.52334,20.33364,20.56876,19.13677,21.18834,22.77183,21.89278,21.38136,0.0013095801176480606,0.0018034369635206216,0.001811553981263239,0.0015762851791488396,0.014953958697049121,20.14795,20.47599666666667,20.456973333333334,20.297956666666664,22.01532333333333,0.149274278427331,0.05137746739141091,0.08729422788605445,0.8591607145865611,0.5742324480750132,0.32804666666666904,0.3090233333333323,0.15000666666666262,1.8673733333333296,-0.019023333333336723,-0.17804000000000642,1.5393266666666605,-0.1590166666666697,1.5583499999999972,1.717366666666667,0.04244407082480601,0.0648541440202558,0.8197607584800869,0.011237920824974329,+,,,+,0.8036737188675921,0.7844219464177156,0.019503838532401153,,,+,0.8074055166249979,0.019197699443926405,,+,0.07849452648261389,
DMKJLJHC_00721 Glucose-1-phosphate thymidylyltransferase 1,22.80256,22.58719,22.65185,22.70474,23.00898,22.74839,22.8558,22.37156,22.9816,23.18171,23.09089,22.97141,20.94242,21.55554,21.66085,0.0075773199004174,0.009160686155508595,0.008794334836833602,0.01085214683867638,0.009669238098676954,22.680533333333333,22.82070333333333,22.736319999999996,23.08133666666667,21.38627,0.09023343590684975,0.13431904316051238,0.2629877097255058,0.08611996335861341,0.31678032967131525,0.14016999999999769,0.055786666666662654,0.40080333333333584,-1.2942633333333333,-0.08438333333333503,0.26063333333333816,-1.434433333333331,0.3450166666666732,-1.350049999999996,-1.6950666666666692,0.2877600411928873,0.7906801220399391,0.01046346834625074,0.0051333971635972924,,,+,+,0.7068032038995098,0.08202333759816859,0.0041398885474328816,,,+,0.15264705535327466,0.009753780941649349,,+,0.0018701452875036354,+
DMKJLJHC_00724 hypothetical protein,23.74653,23.70978,23.69816,23.61785,23.6221,23.55391,23.51388,23.47432,23.26671,23.23954,23.77706,23.61997,22.75352,22.01435,20.9374,0.01555504852580589,0.015700141574181946,0.014109136557332399,0.014970964197125685,0.013821946372111382,23.71815666666667,23.597953333333333,23.41830333333333,23.545523333333332,21.901756666666667,0.02061618511967906,0.031191633849836628,0.10840249822869498,0.22566740605491736,0.7456902429442288,-0.1202033333333361,-0.2998533333333384,-0.1726333333333372,-1.8164000000000016,-0.1796500000000023,-0.05243000000000109,-1.6961966666666655,0.12722000000000122,-1.5165466666666632,-1.6437666666666644,0.010444581836899511,0.018412445488191244,0.3419536734717111,0.02620931577477726,+,+,,+,0.08742031463877513,0.7611359254244026,0.03246348349502916,,,+,0.5120992461057338,0.04657267198568703,,+,0.04058649231818704,+
DMKJLJHC_00727 UDP-galactopyranose mutase,26.71594,26.65745,26.61414,26.26973,26.25733,26.25005,26.19749,26.38915,26.51324,26.34993,26.17278,26.38195,24.43103,21.71474,22.5762,0.119731946085177,0.09930462435588634,0.10890158409963177,0.10113406663106983,0.027750763286477943,26.662509999999997,26.259036666666663,26.366626666666665,26.301553333333334,22.907323333333334,0.04171340871550404,0.008124454169699027,0.12988454112103714,0.09199003074005142,1.1333695594504423,-0.40347333333333424,-0.2958833333333324,-0.36095666666666304,-3.7551866666666633,0.10759000000000185,0.0425166666666712,-3.351713333333329,-0.06507333333333065,-3.459303333333331,-3.3942300000000003,0.0001779847109927209,0.03738969714150301,0.007211494378794115,0.009429916250713407,+,+,+,+,0.30725110125497523,0.5504947368062034,0.013894228352144213,,,+,0.5941174427980324,0.012761976077980297,,+,0.01346222179485963,+
DMKJLJHC_00731 UDP-glucose 6-dehydrogenase,24.95651,24.49808,24.54851,24.94637,25.1876,25.01316,24.82803,25.1873,25.05457,25.01163,25.17074,25.08942,23.1538,22.44512,22.93859,0.030040862382548123,0.042926470860309575,0.042919294695815506,0.04368810331750314,0.02659289396674983,24.6677,25.049043333333334,25.023299999999995,25.090596666666666,22.845836666666667,0.20525465207882646,0.1016978807820273,0.14832867311031575,0.06496171402363701,0.2966583008932823,0.3813433333333336,0.3555999999999955,0.4228966666666665,-1.821863333333333,-0.025743333333338114,0.04155333333333289,-2.2032066666666665,0.067296666666671,-2.1774633333333284,-2.2447599999999994,0.07814481684698957,0.11801126005876791,0.04992231630565129,0.002032785612828232,,,+,+,0.8494567546852698,0.6517594419031745,0.0005762766050564155,,,+,0.5882891461642122,0.0007486343033899398,,+,0.0004732362939734491,+
DMKJLJHC_00733 Lipopolysaccharide assembly protein B,26.22426,26.42525,26.16565,26.54026,26.38849,26.45037,26.77279,26.75761,26.78756,26.44497,26.65403,26.48907,25.78975,21.95138,25.42031,0.09132097285466637,0.11412404652616404,0.14429803026864363,0.11843310273023028,0.07740092387237278,26.27172,26.459706666666666,26.772653333333334,26.52935666666667,24.387146666666666,0.1111676772567751,0.0623105835490423,0.01222741818846278,0.0899769693989634,1.7289381942362458,0.1879866666666672,0.5009333333333359,0.25763666666667007,-1.884573333333332,0.3129466666666687,0.06965000000000288,-2.0725599999999993,-0.24329666666666583,-2.385506666666668,-2.142210000000002,0.10529254645022677,0.0031798784433094626,0.06346632894396143,0.19879122922664544,,+,,,0.002227960306505388,0.41901233540525123,0.16547899448119824,+,,,0.019282358125961685,0.12278572429369823,+,,0.15503648778356569,
DMKJLJHC_00734 hypothetical protein,26.54259,26.56786,26.63603,26.06437,26.30084,26.28116,26.85662,26.89781,26.88297,26.35328,26.21264,26.14734,25.77736,21.09167,24.89435,0.11324584620472675,0.09634974857724879,0.15535100843941624,0.09675908592808856,0.05603509930931996,26.582160000000002,26.215456666666668,26.879133333333332,26.237753333333334,23.921126666666666,0.03946412632590154,0.10713608552781011,0.0170331839523784,0.08592954685218787,2.032944569900736,-0.3667033333333336,0.2969733333333302,-0.34440666666666786,-2.661033333333336,0.6636766666666638,0.022296666666665743,-2.294330000000002,-0.6413799999999981,-2.958006666666666,-2.316626666666668,0.010479656841956833,0.0006147213854632285,0.006740095675952271,0.13786267033235197,+,+,+,,0.0009816789518843393,0.8296696593755797,0.18619682000871499,+,,,0.000491066954208383,0.10874093842727046,+,,0.1826593740322419,
DMKJLJHC_00738 hypothetical protein,23.56941,23.41313,23.68271,21.24272,21.46966,21.48729,21.20687,20.53469,20.06203,21.45025,20.47362,21.53417,20.51842,21.74846,22.37384,0.013892531988570971,0.0034215317385793277,0.0020020127049201046,0.0028505729095159565,0.010808083957826977,23.555083333333332,21.39989,20.601196666666667,21.15268,21.54690666666667,0.11052084006597587,0.11136878946395604,0.4697389409259377,0.4813886193780099,0.770763108325481,-2.155193333333333,-2.9538866666666657,-2.402403333333332,-2.008176666666664,-0.7986933333333326,-0.24720999999999904,0.14701666666666924,0.5514833333333335,0.9457100000000018,0.3942266666666683,4.140122233970168e-05,0.0009796266991751574,0.0023402889833295366,0.021822618971029856,+,+,+,+,0.07940292795351196,0.5182652958817188,0.8026860170087259,,,,0.31073135258989293,0.2125421873168574,,,0.5727113719886214,
DMKJLJHC_00739 hypothetical protein,22.29485,22.79311,22.67513,21.52803,21.81088,21.5696,21.4367,21.37994,21.77443,21.84889,21.414,21.56044,21.99799,21.94503,22.12911,0.007105080476569587,0.004030398052477843,0.0038121664945806703,0.003907778157590027,0.015044617770174193,22.587696666666663,21.636170000000003,21.530356666666666,21.607776666666666,22.024043333333335,0.21260165840264578,0.12469884869824036,0.17413456182568127,0.18067078353242996,0.077375464385611,-0.9515266666666591,-1.0573399999999964,-0.9799199999999963,-0.5636533333333276,-0.10581333333333731,-0.028393333333337267,0.3878733333333315,0.07742000000000004,0.4936866666666688,0.4162666666666688,0.0054714737273414615,0.005538753531478232,0.007667441745777183,0.02437735268677229,+,+,+,+,0.5232419885626688,0.8637629750936803,0.020159797825948237,,,+,0.685112169694015,0.02150457133421085,,+,0.04013027569033849,+
DMKJLJHC_00740 Phosphate-binding protein PstS,25.64282,25.57908,25.80973,26.85899,27.05092,26.84757,26.67303,27.18867,26.93742,26.81714,26.52964,26.55973,26.36098,22.59079,22.56637,0.06047908147710704,0.15692292587803355,0.16126554937093193,0.12747541595522666,0.052948291024386224,25.677210000000002,26.91916,26.933040000000002,26.635503333333332,23.839379999999995,0.09725176845007207,0.09328496591984584,0.21053193059486155,0.12902263634296404,1.783068329986264,1.2419499999999992,1.2558299999999996,0.9582933333333301,-1.8378300000000074,0.013880000000000337,-0.2836566666666691,-3.0797800000000066,-0.29753666666666945,-3.093660000000007,-2.7961233333333375,0.00020000991378360305,0.0015624757613873729,0.0011052637387368358,0.21923695458568387,+,+,+,,0.936164024114265,0.06538600015617539,0.0712587584898333,,,,0.16356695176621083,0.07145749382375659,,,0.09143052031610424,
DMKJLJHC_00742 Phosphate transport system permease protein PstA,19.63428,18.39751,20.2617,19.54023,19.8634,19.52885,18.84986,19.46561,19.01092,19.61913,19.73084,19.42008,22.49878,21.92975,22.33491,0.0007968155222970229,0.001013195328262425,0.0007115569480148701,0.0009649917868621533,0.01765019497015208,19.431163333333334,19.64416,19.108796666666667,19.590016666666667,22.25448,0.774486227221347,0.15509568938776636,0.2607321704141808,0.1285266095233035,0.23916594503956248,0.2129966666666654,-0.32236666666666736,0.15885333333333307,2.823316666666667,-0.5353633333333327,-0.05414333333333232,2.6103200000000015,0.4812200000000004,3.1456833333333343,2.664463333333334,0.7223271624040903,0.6066754297626482,0.7889693595626748,0.007896185805701979,,,,+,0.06707724356728,0.7231685145836884,0.00020509145654029612,,,+,0.07927849244307213,0.00023025929449469685,,+,0.0001562901434203437,+
DMKJLJHC_00743 Phosphate import ATP-binding protein PstB,21.7854,21.92285,22.08936,21.78065,22.16757,19.19307,22.01465,22.22864,22.0625,21.84621,21.86567,21.72071,22.33956,21.00109,20.31938,0.004511762075992594,0.002679286755955623,0.005665426087919716,0.004498472599170553,0.008616740370722964,21.932536666666664,21.04709666666667,22.10193,21.810863333333334,21.22001,0.12428004407609272,1.3204766644746986,0.09170232167180886,0.06424116298933445,0.839136970504021,-0.8854399999999956,0.1693933333333355,-0.12167333333333019,-0.7125266666666654,1.054833333333331,0.7637666666666654,0.17291333333333014,-0.2910666666666657,-0.8819200000000009,-0.5908533333333352,0.3985654958665147,0.19583393583307435,0.2861080586591067,0.3005947575173496,,,,,0.3227736875117778,0.4597848123775696,0.8833689616639915,,,,0.021270961624064805,0.2135997260222224,+,,0.37697249270573835,
DMKJLJHC_00744 Phosphate-specific transport system accessory protein PhoU,23.11515,22.77348,22.77692,22.92171,22.54288,22.66027,20.76008,22.82165,22.49052,23.06538,22.87669,22.69759,22.01606,21.70111,22.05516,0.008752353390251802,0.008473975729947025,0.0053678255888575475,0.00943785213508273,0.014037773392515778,22.888516666666664,22.708286666666666,22.024083333333333,22.879886666666668,21.92411,0.16026012029059367,0.15833980849917573,0.9039506215250686,0.1501666519422854,0.15849069899103455,-0.18022999999999811,-0.8644333333333307,-0.008629999999996585,-0.9644066666666653,-0.6842033333333326,0.17160000000000153,-0.7841766666666672,0.8558033333333341,-0.09997333333333458,-0.9557766666666687,0.3211332111764136,0.2537999172044979,0.9583481631140685,0.003763698442657053,,,,+,0.3511882893675446,0.32843934181567486,0.007760469133929989,,,+,0.25706789057166185,0.8850254725768182,,,0.00346050702974485,+
DMKJLJHC_00746 NADP-dependent malic enzyme,26.94391,26.47908,26.89087,27.23654,26.87537,27.15509,26.84362,26.66316,26.80452,27.20266,27.35959,27.3327,23.23919,22.90449,21.98912,0.12910857297682438,0.17652789054608375,0.144076157124443,0.20181485611186425,0.024218969042374482,26.77128666666667,27.089,26.770433333333333,27.29831666666667,22.710933333333333,0.20775283781990106,0.15467570009539372,0.07751506749586731,0.06852452813084861,0.5283729040701801,0.3177133333333302,-0.000853333333335371,0.5270299999999999,-4.060353333333335,-0.31856666666666555,0.2093166666666697,-4.378066666666665,0.5278833333333353,-4.0595,-4.587383333333335,0.15780489684805413,0.9959182824339519,0.027100887921911638,0.0005378673926770125,,,+,+,0.05979668650633916,0.15505666545317873,0.00035611355087409316,,,+,0.0019560900798717556,0.00042443684918335323,+,+,0.00026109648155154045,+
DMKJLJHC_00747 DNA mismatch repair protein MutS,23.77173,23.44228,23.66351,23.44342,23.12969,23.25422,22.88733,23.01568,23.13885,23.41183,23.32059,23.49387,20.50676,21.92876,21.65309,0.014590873240824651,0.012557949378092074,0.010660533963459597,0.013616983447555344,0.00951367152641663,23.62584,23.27577666666667,23.013953333333333,23.408763333333336,21.362869999999997,0.13710968188522196,0.12898357940278876,0.10268986848218828,0.07077449132436295,0.6157335659195461,-0.3500633333333312,-0.6118866666666669,-0.2170766666666637,-2.262970000000003,-0.26182333333333574,0.13298666666666747,-1.9129066666666716,0.3948100000000032,-1.651083333333336,-2.045893333333339,0.05819189717716969,0.007223243640699462,0.11750434629732834,0.007113880660632546,,+,,+,0.08804799663174155,0.2702759147578684,0.01264345383608948,,,+,0.011015943472233395,0.020111700756481568,+,+,0.009530670050388759,+
DMKJLJHC_00748 Protein GrpE,20.85239,21.18259,19.29738,20.0974,20.26946,19.59877,20.08913,20.21679,21.05205,20.8805,19.9739,20.17021,21.92025,21.56577,20.95768,0.001608007709840745,0.0012863610810069685,0.0018061417581269525,0.0016246270478601909,0.010327116264284035,20.44412,19.988543333333336,20.452656666666666,20.341536666666666,21.481233333333332,0.8219965452887663,0.28442175190297203,0.4270273566048073,0.3894402051092772,0.39748801846372944,-0.45557666666666563,0.008536666666664416,-0.10258333333333525,1.0371133333333304,0.46411333333333005,0.3529933333333304,1.492689999999996,-0.11111999999999966,1.028576666666666,1.1396966666666657,0.4999906181693771,0.9902254267182449,0.8810079086470413,0.1834696875704343,,,,,0.26997587535092404,0.35906300321357437,0.012457210093450879,,,+,0.7991496410416958,0.0672404311308373,,,0.04427667676047651,+
DMKJLJHC_00749 Heat-inducible transcription repressor HrcA,21.52181,20.54302,19.83805,21.81546,20.25849,20.27984,21.58889,21.89671,21.47882,19.44789,21.43984,21.1364,22.57419,21.40107,21.64828,0.0018345772532046192,0.0022335661718972002,0.004155612490432353,0.002046674819739586,0.013563386674414759,20.634293333333332,20.784596666666665,21.654806666666662,20.67471,21.874513333333336,0.6904153582848193,0.7289825624953068,0.17685543669587558,0.8762931178930172,0.5049348304044355,0.15030333333333346,1.02051333333333,0.04041666666666899,1.2402200000000043,0.8702099999999966,-0.10988666666666447,1.0899166666666709,-0.9800966666666611,0.21970666666667427,1.1998033333333353,0.8426854870578484,0.11285462090688712,0.9615947228923274,0.10962366691250175,,,,,0.1762239505755852,0.8981434667940125,0.15717295725035693,,,,0.19596436009551266,0.5925521520972945,,,0.16870572130739672,
DMKJLJHC_00750 Ribonuclease PH,23.68464,23.51449,23.07168,22.91077,23.12824,23.46426,23.45124,23.55789,23.30257,23.09647,23.24671,22.99483,21.57902,21.30417,22.19859,0.01268241562346865,0.011652026614293081,0.014295486333852978,0.011090418500410924,0.011967574497294986,23.423603333333332,23.167756666666666,23.437233333333335,23.112669999999998,21.693926666666666,0.25836057495076326,0.22768248393077767,0.10470344035523524,0.10346565807068543,0.3740761425461696,-0.2558466666666668,0.013630000000002696,-0.3109333333333346,-1.7296766666666663,0.2694766666666695,-0.05508666666666784,-1.4738299999999995,-0.3245633333333373,-1.743306666666669,-1.4187433333333317,0.3526890473651894,0.9481924529200563,0.18925794490205192,0.005766481257951625,,,,+,0.20297093327876042,0.7709759204569433,0.008907884145476696,,,+,0.035588102309744525,0.0031570824546165222,+,+,0.00665411474722314,+
DMKJLJHC_00754 Chromosome-partitioning protein ParB,24.0486,24.11664,23.70588,23.99309,24.30466,24.43803,24.30591,24.34773,24.27633,24.28531,24.22442,24.1946,22.74077,20.89108,23.04602,0.018356184706755097,0.024590213061149616,0.026177301211093875,0.02413991295144198,0.017304662289615882,23.957039999999996,24.24526,24.30999,24.234776666666665,22.225956666666665,0.1797560747234985,0.18643885664385249,0.029291350259076945,0.03774936143683539,0.9520910940427688,0.2882200000000026,0.3529500000000034,0.2777366666666694,-1.7310833333333306,0.06473000000000084,-0.010483333333333178,-2.0193033333333332,-0.07521333333333402,-2.084033333333334,-2.00882,0.1906298752884399,0.05187068295012202,0.09926369775534176,0.06489407925081071,,,,,0.6530056742898012,0.9416198074270814,0.0422407886364443,,,+,0.08999357575402689,0.0364286754925642,,+,0.040678021674057895,+
