Fasta headers,P,P,P,TPA,TPA,TPA,BHET,BHET,BHET,PET,PET,PET,PETB,PETB,PETB,P_relabun,TPA_relabun,BHET_relabun,PET_relabun,PETB_relabun,P,TPA,BHET,PET,PETB,P_sd,TPA_sd,BHET_sd,PET_sd,PETB_sd,P_TPA_fc,P_BHET_fc,P_PET_fc,P_PETB_fc,TPA_BHET_fc,TPA_PET_fc,TPA_PETB_fc,BHET_PET_fc,BHET_PETB_fc,PET_PETB_fc,P_TPA_ttest,P_BHET_ttest,P_PET_ttest,P_PETB_ttest,P_TPA_ttest_sig,P_BHET_ttest_sig,P_PET_ttest_sig,P_PETB_ttest_sig,TPA_BHET_ttest,TPA_PET_ttest,TPA_PETB_ttest,TPA_BHET_ttest_sig,TPA_PET_ttest_sig,TPA_PETB_ttest_sig,BHET_PET_ttest,BHET_PETB_ttest,BHET_PET_ttest_sig,BHET_PETB_ttest_sig,PET_PETB_ttest,PET_PETB_ttest_sig
GFJPDDAG_01116 hypothetical protein,23.53801,22.80126,24.59713,24.09909,24.15205,24.58072,24.98733,25.32413,25.25609,24.08075,25.06649,24.51749,22.51058,20.09621,20.97935,0.024575133090675907,0.0720695893426482,0.0749230657869416,0.07973959706598378,0.047189697959450536,23.645466666666664,24.27728666666667,25.189183333333332,24.554909999999996,21.19538,0.737087722338544,0.21564636365020273,0.14540962034504087,0.40329561465505814,0.9974291436488115,0.6318200000000047,1.5437166666666684,0.909443333333332,-2.450086666666664,0.9118966666666637,0.27762333333332734,-3.0819066666666686,-0.6342733333333364,-3.9938033333333323,-3.359529999999996,0.3093110419529635,0.04386015516114327,0.20058024930296584,0.04912118700375317,,+,,+,0.0077152815082735665,0.43901546117334994,0.012939565684180601,+,,+,0.10455575413396972,0.004981128781777543,,+,0.011546530644894528,+
GFJPDDAG_01117 Tyrosine--tRNA ligase,20.10647,20.33145,19.38943,19.59505,21.6418,21.56515,19.31183,20.9082,20.05897,19.97436,18.84938,19.96929,22.83817,20.01272,21.1423,0.0018870212350201615,0.007101048463651937,0.0021903397930356674,0.0025668359189485197,0.05184321796950957,19.942450000000004,20.934,20.093,19.59767666666667,21.331063333333336,0.4016858975202722,0.9472976063518788,0.6521594001980396,0.529129695653365,1.1611820479245374,0.9915499999999966,0.15054999999999552,-0.34477333333333604,1.388613333333332,-0.8410000000000011,-1.3363233333333326,0.3970633333333353,-0.49532333333333156,1.2380633333333364,1.733386666666668,0.2446179291291301,0.7948102319902914,0.5036792068482163,0.18522501739315614,,,,,0.35948936904387024,0.15652657287317323,0.7268949321772653,,,,0.4511378841510415,0.25892476262048064,,,0.1271166977339229,
GFJPDDAG_01118 Putative O-methyltransferase,21.69876,21.88193,19.14468,20.26368,19.8298,20.82125,22.61713,19.86415,22.09905,21.63676,20.11411,20.70952,21.51723,20.73003,20.59707,0.0036861565027746087,0.004591425233504246,0.005917268512382318,0.005989536689643665,0.03975680819818943,20.90845666666667,20.30491,21.526776666666667,20.820130000000002,20.94811,1.2494182405245868,0.405806366222447,1.194528441445503,0.6265203825894248,0.4060728762180515,-0.60354666666667,0.6183199999999971,-0.08832666666666711,0.03965333333333021,1.221866666666667,0.5152200000000029,0.6432000000000002,-0.7066466666666642,-0.5786666666666669,0.12797999999999732,0.5512863372592778,0.6395508136218075,0.9330837703032773,0.9679979230661404,,,,,0.24263734228286385,0.38427962227672724,0.1882625091093753,,,,0.4998984394397782,0.5519321438610263,,,0.8203787172889501,
GFJPDDAG_01132 Putative ribosomal N-acetyltransferase YdaF,22.70628,22.59309,19.12161,20.76493,21.03035,20.18042,20.59432,21.1006,20.39592,20.61638,20.27615,21.01741,21.42346,19.5702,20.82116,0.005454022522708785,0.005866901292697052,0.0033290288260884138,0.005274232159839813,0.03134058126774034,21.47366,20.65856666666667,20.696946666666665,20.636646666666667,20.60494,1.6637923339768095,0.3550400167430257,0.2966958601366426,0.3029572579681096,0.7718836152339715,-0.8150933333333299,-0.7767133333333334,-0.8370133333333314,-0.8687199999999997,0.03837999999999653,-0.021920000000001494,-0.05362666666666982,-0.06029999999999802,-0.09200666666666635,-0.031706666666668326,0.5352120343842123,0.551165115165524,0.5225298431392804,0.5396473464737457,,,,,0.9122698404664871,0.9502317222200571,0.9331638764081007,,,,0.8504285098440717,0.8825942737128369,,,0.9594679623599105,
GFJPDDAG_01135 Putative ribosomal N-acetyltransferase YdaF,19.08442,19.37924,19.34247,20.80011,20.3645,21.02538,20.07976,21.25853,18.435,21.15277,20.41942,19.82547,23.24537,21.0532,21.83993,0.0011829348814506207,0.006164691585962389,0.001948798186973202,0.00468549372385709,0.08510586775165406,19.268710000000002,20.729996666666665,19.92443,20.465886666666666,22.046166666666664,0.13117446728180898,0.2743203762432204,1.1579222690952395,0.5428632030467921,0.9067533656709283,1.4612866666666626,0.6557199999999987,1.197176666666664,2.7774566666666622,-0.8055666666666639,-0.26410999999999873,1.3161699999999996,0.5414566666666651,2.1217366666666635,1.5802799999999984,0.0024480680889922657,0.47072259487263396,0.038722737016788626,0.012774287445554427,+,,+,+,0.39259573586351165,0.5723674351897402,0.12088592886206995,,,,0.5815889624339958,0.1109143011532257,,,0.10195300585488996,
GFJPDDAG_01136 RsbT co-antagonist protein RsbRD,21.07398,22.27287,21.25305,20.39264,19.67306,20.42206,19.83091,21.00441,20.72757,21.39313,21.10027,19.26476,22.51889,20.19348,20.42681,0.005684213163118905,0.004160101475129043,0.002946736439643597,0.0050924776499694695,0.0425596200355143,21.5333,20.162586666666666,20.52096333333333,20.58605333333333,21.04639333333333,0.5280399952655107,0.34635593650976365,0.5008594603501291,0.9419142917248657,1.0455606302309242,-1.3707133333333346,-1.0123366666666698,-0.9472466666666719,-0.4869066666666697,0.3583766666666648,0.42346666666666266,0.8838066666666649,0.06508999999999787,0.5254300000000001,0.4603400000000022,0.037305340420316774,0.1205668555149446,0.2825553766760066,0.5882070155585619,+,,,,0.45205242289486713,0.5828155067589056,0.3198552561098121,,,,0.9353848178112036,0.5564360011022815,,,0.667688108137384,
GFJPDDAG_01151 hypothetical protein,19.63617,20.3868,19.29268,21.63466,21.08937,21.08495,20.15688,21.2545,22.10201,20.90583,20.35057,19.72315,22.25023,20.22039,22.48082,0.0016766063414610807,0.008961200717953404,0.004624459310105621,0.004254032563499877,0.06469131043954221,19.771883333333335,21.26966,21.17113,20.326516666666667,21.650479999999998,0.4568648415985728,0.2581002829651044,0.7962811885676228,0.48312656570394613,1.0155986717531038,1.4977766666666632,1.3992466666666665,0.5546333333333315,1.8785966666666631,-0.09852999999999668,-0.9431433333333317,0.38081999999999994,-0.844613333333335,0.4793499999999966,1.3239633333333316,0.015646623062810523,0.0973780821350035,0.30351718934547606,0.07552303253528596,+,,,,0.8758665643531818,0.07158764737202407,0.6343747748706081,,,,0.26895669145101764,0.6271556749454587,,,0.17127677953927747,
GFJPDDAG_01156 Uridylate kinase,21.72742,19.46402,19.72693,20.48746,21.06292,20.36687,20.38251,20.25862,20.95702,19.3455,19.7562,20.82043,21.58218,19.65686,21.02073,0.002428026203344403,0.005788202463801788,0.002970840936011762,0.0033319291958090872,0.03473400100426071,20.306123333333332,20.639083333333332,20.53271666666667,19.974043333333334,20.75325666666667,1.0107236938726398,0.30371436914018757,0.3042610414685973,0.6215284464572447,0.8084432627518694,0.3329599999999999,0.2265933333333372,-0.3320799999999977,0.44713333333333694,-0.10636666666666272,-0.6650399999999976,0.11417333333333701,-0.5586733333333349,0.22053999999999974,0.7792133333333346,0.6785603721765072,0.7765736542840134,0.7124545710694634,0.6507220201286945,,,,,0.744057161750872,0.24555695257930066,0.8607876697364083,,,,0.3172725688216962,0.7363115765340942,,,0.34066076032700127,
GFJPDDAG_01157 Threonine--tRNA ligase 2,24.17005,25.46005,24.59668,26.1269,20.39346,20.88438,19.14399,20.83764,19.43304,20.312,23.3306,20.08533,21.81345,19.92006,20.38401,0.052560994139385024,0.02056727448486021,0.0017938318932174608,0.00802753885799814,0.03361096437512108,24.742259999999998,22.46824666666667,19.804889999999997,21.242643333333334,20.70584,0.5366067165066046,2.594810047220326,0.7397372945850448,1.479305491017848,0.8057759550892543,-2.274013333333329,-4.937370000000001,-3.4996166666666646,-4.03642,-2.6633566666666724,-1.2256033333333356,-1.7624066666666707,1.4377533333333368,0.9009500000000017,-0.5368033333333351,0.29162597004305013,0.0015761931917564467,0.03467703785394441,0.004137977580493145,,+,+,+,0.2352229886562073,0.5928359354720505,0.4108757535177462,,,,0.28630921836287554,0.30882007911055687,,,0.6755801214156985,
GFJPDDAG_01177 hypothetical protein,19.13935,20.0764,19.55474,20.12431,20.22466,19.88545,20.88766,20.77782,19.01319,21.2733,20.14628,20.58705,23.08653,19.85715,20.62799,0.001478182082149278,0.0039235839070730265,0.0024022362306780854,0.005393385202987048,0.04703219302897679,19.590163333333333,20.07814,20.226223333333333,20.668876666666666,21.190556666666666,0.38336821728231724,0.14227814941163738,0.8589154429602217,0.46372780998723245,1.3770947043040362,0.4879766666666683,0.6360600000000005,1.078713333333333,1.600393333333333,0.14808333333333223,0.5907366666666647,1.1124166666666646,0.44265333333333245,0.9643333333333324,0.5216799999999999,0.16675558501327392,0.3930557226066585,0.06428982303941005,0.1885179331355151,,,,,0.8217349483762114,0.160117308305434,0.31927042881434664,,,,0.556209178902625,0.44804403131731446,,,0.6383608991044825,
GFJPDDAG_01180 RsbT co-antagonist protein RsbRC,20.5958,18.72291,19.34546,20.95036,21.01806,21.0714,19.49656,19.92699,20.36239,20.91548,20.33631,20.62716,22.40987,19.78082,20.66623,0.0014423127099074614,0.007502156642763468,0.0019545024090471433,0.005236602427177455,0.03987262545158271,19.55472333333333,21.01327333333333,19.928646666666666,20.626316666666668,20.95230666666667,0.7787907699475879,0.04953015602191839,0.35347555845096695,0.23644591436990783,1.092201406955493,1.458549999999999,0.37392333333333383,1.071593333333336,1.397583333333337,-1.084626666666665,-0.38695666666666284,-0.06096666666666195,0.6976700000000022,1.0236600000000031,0.3259900000000009,0.05738477591584201,0.5698436836413272,0.1360863412787047,0.21463741309603618,,,,,0.012670887547487457,0.08617682219437531,0.940931254806891,+,,,0.08112915825140526,0.2758227270222123,,,0.7010934051831812,
GFJPDDAG_01182 Methionine synthase,20.75914,22.12717,20.50727,21.23911,20.88249,20.13929,19.57447,20.95913,20.31893,19.96852,20.20526,20.25428,21.08693,21.40032,20.84827,0.004301542199969845,0.00626650941263376,0.0025006989077883362,0.0037450917849804607,0.04453476364669198,21.131193333333332,20.75363,20.284176666666667,20.142686666666666,21.11184,0.7117287707328471,0.45815185459263086,0.5658189784335217,0.12476981721910459,0.22606073181042946,-0.37756333333333103,-0.847016666666665,-0.988506666666666,-0.019353333333331335,-0.46945333333333394,-0.610943333333335,0.3582099999999997,-0.141490000000001,0.8276633333333336,0.9691533333333346,0.562402539543539,0.25808579795852943,0.1251413960877559,0.9725194593456421,,,,,0.41340823574336694,0.1429469768749783,0.3775318899949297,,,,0.7472315546327059,0.12712155067637473,,,0.006053957851247062,+
"GFJPDDAG_01183 Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase",20.14481,21.06368,19.92594,20.48137,20.72128,20.59342,19.79581,19.65846,21.23138,21.00887,19.88281,19.6825,22.30801,20.66865,20.02447,0.0025523107498054637,0.0056283890417205395,0.002406113496590246,0.0038736879581159926,0.04122354585714593,20.37814333333333,20.59869,20.228550000000002,20.191393333333334,21.000376666666664,0.49291406298551615,0.09801371230598376,0.7113214286570222,0.5837991089597714,0.9613083684691858,0.2205466666666709,-0.14959333333332836,-0.18674999999999642,0.6222333333333339,-0.37013999999999925,-0.4072966666666673,0.401686666666663,-0.03715666666666806,0.7718266666666622,0.8089833333333303,0.5684640821927531,0.8189043770184636,0.7470120988428456,0.461044090625887,,,,,0.5063890244567777,0.38563638267123007,0.5881954665906794,,,,0.9572015723016627,0.4130099427777174,,,0.36656601208737744,
GFJPDDAG_01185 Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase,22.97788,22.76788,22.03829,20.05429,19.85989,20.52057,19.49884,21.52225,19.46898,21.25795,20.29908,19.85687,22.91271,20.89804,19.43307,0.011862564210664126,0.004109459684969709,0.002299804716736697,0.004703107831024598,0.04360112230283865,22.594683333333336,20.144916666666667,20.16335666666667,20.4713,21.081273333333332,0.40266210485826553,0.27722964023030067,0.9609600142334516,0.5848082807781255,1.4264535214377727,-2.449766666666669,-2.431326666666667,-2.1233833333333365,-1.513410000000004,0.01844000000000179,0.32638333333333236,0.936356666666665,0.30794333333333057,0.9179166666666632,0.6099733333333326,0.0020931716802496283,0.029930591439332938,0.013377505363464449,0.22223495897160098,+,+,+,,0.9804471330164196,0.51512352350526,0.41370231789339135,,,,0.7183706072593556,0.49240023054259285,,,0.6056410383789752,
GFJPDDAG_01193 Spermidine N(1)-acetyltransferase,18.92161,19.36623,20.12906,20.59279,21.03058,20.37715,19.52521,20.34599,19.91727,21.74393,20.38033,21.71433,21.40868,19.48286,20.64092,0.0013622208866100423,0.005900642500210764,0.0019556452554826006,0.008235432455503141,0.029361220447962594,19.4723,20.66684,19.92949,21.279529999999998,20.51082,0.4986127483996631,0.27185197332371897,0.3351934251542928,0.6359452387326019,0.7915765600369943,1.19454,0.45719000000000065,1.807229999999997,1.0385199999999983,-0.7373499999999993,0.6126899999999971,-0.1560200000000016,1.3500399999999964,0.5813299999999977,-0.7687099999999987,0.0409544323850114,0.3424353389827081,0.034095558396673414,0.19152312735015892,+,,+,,0.07306356812964347,0.27851048206884854,0.8050902824738151,,,,0.05663319589682083,0.3930385470356287,,,0.344633256113262,
GFJPDDAG_01200 Nuclease SbcCD subunit C,22.33263,23.83605,21.48488,22.49057,19.86557,19.50941,19.91148,20.63353,20.45061,20.9056,20.82399,20.49736,23.02673,21.53496,21.20695,0.01151025048605582,0.005719472333052371,0.0025847558789079835,0.005675042028374608,0.07813516245765487,22.551186666666666,20.62185,20.331873333333334,20.742316666666667,21.922880000000003,0.9722226612710118,1.3293603261719533,0.306499426463121,0.1763857031873295,0.7919432879106099,-1.9293366666666678,-2.219313333333332,-1.8088699999999989,-0.6283066666666635,-0.28997666666666433,0.12046666666666894,1.3010300000000043,0.41044333333333327,1.5910066666666687,1.1805633333333354,0.17292030310036904,0.03697189220866433,0.06075087403360193,0.5176799796620318,,+,,,0.7786960873024409,0.9050370495218005,0.30017578602327083,,,,0.17605446811922,0.05700410895476568,,,0.10872715412555217,
GFJPDDAG_01201 Nuclease SbcCD subunit D,19.10403,21.71427,19.26218,20.36325,19.93141,20.08166,20.90153,21.40448,20.00196,21.29348,20.52069,20.37139,21.03112,19.27034,20.26222,0.002000675689495401,0.004054353977240939,0.003500298673278865,0.005621029592394311,0.023472723919218376,20.02682666666667,20.12544,20.769323333333332,20.72852,20.187893333333335,1.1949481461646023,0.17899527498419296,0.5801577599431226,0.40411011180947465,0.7207541846951399,0.09861333333333278,0.7424966666666641,0.7016933333333313,0.1610666666666667,0.6438833333333314,0.6030799999999985,0.062453333333333916,-0.04080333333333286,-0.5814299999999974,-0.5406266666666646,0.9136740161178507,0.47346476111790065,0.4754589225462531,0.8782538588782262,,,,,0.20805084772230648,0.1258589648931427,0.9110651339940101,,,,0.9388729421523698,0.4243758846151588,,,0.4071942841452383,
GFJPDDAG_01205 hypothetical protein,24.81529,23.59719,25.87879,24.86283,24.61566,24.16185,25.19974,24.34888,24.75898,24.26571,25.90894,24.60286,23.23488,19.91425,21.27164,0.053350035451781234,0.08687156078936474,0.055999991232048345,0.10311790703649185,0.057226443030262815,24.763756666666666,24.54678,24.7692,24.92583666666667,21.47359,0.9321718022386682,0.2902890294172334,0.34743730484793833,0.708654430891548,1.363141897993994,-0.21697666666666748,0.005443333333335687,0.1620800000000031,-3.2901666666666642,0.22242000000000317,0.3790566666666706,-3.0731899999999968,0.15663666666666742,-3.29561,-3.4522466666666674,0.7690093576593451,0.994196453958856,0.8543470039319015,0.04794396094472862,,,,+,0.5254520318827388,0.5224980513279718,0.03558145145113394,,,+,0.7928813189252482,0.02956693838199602,,+,0.0336053154214492,+
GFJPDDAG_01214 hypothetical protein,21.54854,21.49751,22.01556,20.78078,22.38777,21.39943,23.56639,24.32203,22.86282,19.46658,21.57085,22.00319,21.3265,20.84283,21.12286,0.0063241167046234345,0.010678906742845504,0.02462243202765026,0.006848815091874538,0.04409113465249113,21.687203333333333,21.52266,23.583746666666666,21.013540000000003,21.09739666666667,0.2331159806238574,0.6618123801098516,0.5958463987938138,1.1080142598661202,0.1982766640048417,-0.16454333333333437,1.8965433333333337,-0.6736633333333302,-0.5898066666666644,2.061086666666668,-0.5091199999999958,-0.42526333333333,-2.570206666666664,-2.486349999999998,0.0838566666666658,0.7568113803516348,0.013784793111678698,0.44748007055686895,0.052683825304604,,+,,,0.030697763838531403,0.606675990478452,0.43314738252646995,+,,,0.044598071242763826,0.0049942163106853595,+,+,0.9211645745435535,
GFJPDDAG_01216 Transketolase,26.73854,25.2497,26.11969,20.50562,20.1342,20.54832,19.91775,22.19466,21.48665,21.82001,22.60673,20.49428,21.78083,19.87103,20.55542,0.1288579130779465,0.004890827968223256,0.004716907674549873,0.010575503232503397,0.034315299286716054,26.03597666666667,20.396046666666667,21.199686666666665,21.64034,20.73576,0.6106919998566287,0.18597236377722626,0.9514342692424353,0.8717118148792062,0.7900320232750064,-5.639930000000003,-4.836290000000005,-4.395636666666672,-5.300216666666671,0.8036399999999979,1.2442933333333315,0.3397133333333322,0.44065333333333356,-0.4639266666666657,-0.9045799999999993,0.00023604423538608547,0.003766864464845899,0.004284373812071219,0.0016853052866836757,+,+,+,+,0.3061144508836667,0.11958753163504249,0.5857329135250655,,,,0.6543820796478679,0.6238337216257773,,,0.3379973685179164,
GFJPDDAG_01220 LexA repressor,22.61731,23.10735,22.66659,20.23702,19.66033,20.47689,19.99251,19.21986,19.76116,20.22504,20.12795,20.36088,22.01491,20.41893,20.18306,0.013649195281793255,0.004052405995634622,0.0016200047345929938,0.004000751655070023,0.03772162789215915,22.797083333333333,20.124746666666667,19.657843333333332,20.237956666666665,20.8723,0.22031217689653249,0.34268210188971987,0.32378259767250506,0.0955308900594766,0.8136653174780566,-2.6723366666666664,-3.139240000000001,-2.5591266666666677,-1.924783333333334,-0.46690333333333456,0.1132099999999987,0.7475533333333324,0.5801133333333333,1.214456666666667,0.6343433333333337,0.0007510367614084976,0.00034521383628144267,0.00011295041755292127,0.03200144847670611,+,+,+,+,0.23394253125927433,0.6759902233459172,0.29724249571069383,,,,0.07196234182628414,0.12138146816931582,,,0.3350190989436733,
GFJPDDAG_01221 Glutamine synthetase,27.06353,27.13193,26.60286,22.18946,23.65196,24.87155,24.38416,23.62377,24.47104,24.63583,23.75001,24.24844,23.26343,20.62885,20.43628,0.23992405346046183,0.044170830498252545,0.036702625471527105,0.06284565405623922,0.05602012764896413,26.93277333333333,23.57099,24.159656666666667,24.211426666666668,21.442853333333332,0.23494927911265379,1.0964545279217004,0.3805854465892716,0.36258034349491225,1.2897403745543345,-3.3617833333333316,-2.773116666666663,-2.721346666666662,-5.489919999999998,0.5886666666666684,0.6404366666666697,-2.1281366666666663,0.051770000000001204,-2.716803333333335,-2.768573333333336,0.013265646021804968,0.0009326750751126204,0.0008779084956917953,0.004072339659800764,+,+,+,+,0.5128550799709669,0.47672246579102195,0.15005384132112867,,,,0.8959585402694845,0.04605942321756566,,+,0.04313644841913542,+
