#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-1D4DCAEC1C1DDBC2-317EA3B81877B768
#datatype	hitsStandard Results
#status	0
#Start time	2019-06-07T14:37:35	Run time	0:00:06:46
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#115 - >GFJPDDAG_04125 30S ribosomal protein S12	specific	235355	1	137	2.72671e-90	257.137	PRK05163	rpsL	 - 	cl00312
Q#115 - >GFJPDDAG_04125 30S ribosomal protein S12	superfamily	351017	1	137	2.72671e-90	257.137	cl00312	Ribosomal_S12_like superfamily	 - 	 - 
Q#115 - >GFJPDDAG_04125 30S ribosomal protein S12	specific	130054	1	137	2.79536e-75	219.272	TIGR00981	rpsL_bact	 - 	cl00312
Q#115 - >GFJPDDAG_04125 30S ribosomal protein S12	specific	223126	1	136	1.08442e-73	215.559	COG0048	RpsL	 - 	cl00312
Q#115 - >GFJPDDAG_04125 30S ribosomal protein S12	specific	239466	3	123	1.75021e-64	191.578	cd03368	Ribosomal_S12	 - 	cl00312
Q#115 - >GFJPDDAG_04125 30S ribosomal protein S12	specific	333891	12	136	3.35504e-40	130.265	pfam00164	Ribosom_S12_S23	 - 	cl00312
Q#116 - >GFJPDDAG_04126 30S ribosomal protein S7	specific	235398	1	156	5.24319e-109	306.261	PRK05302	PRK05302	 - 	cl00313
Q#116 - >GFJPDDAG_04126 30S ribosomal protein S7	superfamily	351018	1	156	5.24319e-109	306.261	cl00313	uS7 superfamily	 - 	 - 
Q#116 - >GFJPDDAG_04126 30S ribosomal protein S7	specific	333902	7	149	1.02985e-87	252.314	pfam00177	Ribosomal_S7	 - 	cl00313
Q#116 - >GFJPDDAG_04126 30S ribosomal protein S7	specific	271248	12	149	3.49567e-84	243.124	cd14869	uS7_Bacteria	 - 	cl00313
Q#116 - >GFJPDDAG_04126 30S ribosomal protein S7	specific	223127	2	149	6.89271e-84	242.876	COG0049	RpsG	 - 	cl00313
Q#116 - >GFJPDDAG_04126 30S ribosomal protein S7	specific	273403	3	156	1.7554e-82	239.505	TIGR01029	rpsG_bact	 - 	cl00313
Q#117 - >GFJPDDAG_04127 Elongation factor G	specific	234569	1	691	0	1517.35	PRK00007	PRK00007	 - 	cl35044
Q#117 - >GFJPDDAG_04127 Elongation factor G	superfamily	234569	1	691	0	1517.35	cl35044	PRK00007 superfamily	 - 	 - 
Q#117 - >GFJPDDAG_04127 Elongation factor G	specific	129575	1	690	0	1251.63	TIGR00484	EF-G	 - 	cl31006
Q#117 - >GFJPDDAG_04127 Elongation factor G	superfamily	129575	1	690	0	1251.63	cl31006	EF-G superfamily	 - 	 - 
Q#117 - >GFJPDDAG_04127 Elongation factor G	specific	223556	1	691	0	1140.05	COG0480	FusA	 - 	cl30786
Q#117 - >GFJPDDAG_04127 Elongation factor G	superfamily	357662	1	691	0	1140.05	cl30786	FusA superfamily	 - 	 - 
Q#117 - >GFJPDDAG_04127 Elongation factor G	specific	206673	12	281	0	529.756	cd01886	EF-G	 - 	cl21455
Q#117 - >GFJPDDAG_04127 Elongation factor G	superfamily	354812	12	281	0	529.756	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#117 - >GFJPDDAG_04127 Elongation factor G	specific	333762	8	280	6.21336e-77	244.35	pfam00009	GTP_EFTU	 - 	cl37947
Q#117 - >GFJPDDAG_04127 Elongation factor G	superfamily	333762	8	280	6.21336e-77	244.35	cl37947	GTP_EFTU superfamily	 - 	 - 
Q#117 - >GFJPDDAG_04127 Elongation factor G	specific	214887	478	596	6.11477e-56	185.826	smart00889	EFG_IV	 - 	cl02789
Q#117 - >GFJPDDAG_04127 Elongation factor G	superfamily	295478	478	596	6.11477e-56	185.826	cl02789	EFG_like_IV superfamily	 - 	 - 
Q#118 - >GFJPDDAG_04128 Elongation factor Tu	specific	234596	1	396	0	815.194	PRK00049	PRK00049	 - 	cl35051
Q#118 - >GFJPDDAG_04128 Elongation factor Tu	superfamily	234596	1	396	0	815.194	cl35051	PRK00049 superfamily	 - 	 - 
Q#118 - >GFJPDDAG_04128 Elongation factor Tu	specific	223128	1	396	0	717.539	COG0050	TufB	 - 	cl33752
Q#118 - >GFJPDDAG_04128 Elongation factor Tu	superfamily	223128	1	396	0	717.539	cl33752	TufB superfamily	 - 	 - 
Q#118 - >GFJPDDAG_04128 Elongation factor Tu	non-specific	129576	1	396	0	707.311	TIGR00485	EF-Tu	 - 	cl31007
Q#118 - >GFJPDDAG_04128 Elongation factor Tu	superfamily	129576	1	396	0	707.311	cl31007	EF-Tu superfamily	 - 	 - 
Q#118 - >GFJPDDAG_04128 Elongation factor Tu	specific	206671	12	204	5.20271e-116	335.708	cd01884	EF_Tu	 - 	cl21455
Q#118 - >GFJPDDAG_04128 Elongation factor Tu	superfamily	354812	12	204	5.20271e-116	335.708	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#118 - >GFJPDDAG_04128 Elongation factor Tu	specific	333762	10	203	6.13294e-71	220.468	pfam00009	GTP_EFTU	 - 	cl37947
Q#118 - >GFJPDDAG_04128 Elongation factor Tu	superfamily	333762	10	203	6.13294e-71	220.468	cl37947	GTP_EFTU superfamily	 - 	 - 
Q#119 - >GFJPDDAG_04129 30S ribosomal protein S10	specific	179076	1	102	3.86074e-73	211.563	PRK00596	rpsJ	 - 	cl00314
Q#119 - >GFJPDDAG_04129 30S ribosomal protein S10	superfamily	351019	1	102	3.86074e-73	211.563	cl00314	Ribosomal_S10 superfamily	 - 	 - 
Q#119 - >GFJPDDAG_04129 30S ribosomal protein S10	specific	130121	4	102	1.48682e-58	174.746	TIGR01049	rpsJ_bact	 - 	cl00314
Q#119 - >GFJPDDAG_04129 30S ribosomal protein S10	specific	223129	1	102	2.18746e-58	174.313	COG0051	RpsJ	 - 	cl00314
Q#119 - >GFJPDDAG_04129 30S ribosomal protein S10	specific	334018	7	101	9.73201e-49	149.555	pfam00338	Ribosomal_S10	 - 	cl00314
Q#120 - >GFJPDDAG_04130 50S ribosomal protein L3	specific	234564	1	208	2.01471e-131	367.518	PRK00001	rplC	 - 	cl00324
Q#120 - >GFJPDDAG_04130 50S ribosomal protein L3	superfamily	351027	1	208	2.01471e-131	367.518	cl00324	RplC superfamily	 - 	 - 
Q#120 - >GFJPDDAG_04130 50S ribosomal protein L3	specific	274684	4	203	4.9166e-117	330.985	TIGR03625	L3_bact	 - 	cl00324
Q#120 - >GFJPDDAG_04130 50S ribosomal protein L3	specific	223165	2	209	7.22305e-110	313.36	COG0087	RplC	 - 	cl00324
Q#120 - >GFJPDDAG_04130 50S ribosomal protein L3	non-specific	333987	100	209	9.67118e-20	85.7138	pfam00297	Ribosomal_L3	N	cl29614
Q#120 - >GFJPDDAG_04130 50S ribosomal protein L3	superfamily	333987	100	209	9.67118e-20	85.7138	cl29614	Ribosomal_L3 superfamily	N	 - 
Q#121 - >GFJPDDAG_04131 50S ribosomal protein L4	specific	235404	2	207	1.50073e-128	359.79	PRK05319	rplD	 - 	cl00325
Q#121 - >GFJPDDAG_04131 50S ribosomal protein L4	superfamily	351028	2	207	1.50073e-128	359.79	cl00325	Ribosomal_L4 superfamily	 - 	 - 
Q#121 - >GFJPDDAG_04131 50S ribosomal protein L4	specific	274877	17	204	4.04068e-113	320.212	TIGR03953	rplD_bact	 - 	cl00325
Q#121 - >GFJPDDAG_04131 50S ribosomal protein L4	specific	306944	17	205	2.88867e-103	295.545	pfam00573	Ribosomal_L4	 - 	cl00325
Q#121 - >GFJPDDAG_04131 50S ribosomal protein L4	specific	223166	1	207	1.24795e-94	274.476	COG0088	RplD	 - 	cl00325
Q#122 - >GFJPDDAG_04132 50S ribosomal protein L23	specific	333973	5	91	6.92548e-38	121.355	pfam00276	Ribosomal_L23	 - 	cl00326
Q#122 - >GFJPDDAG_04132 50S ribosomal protein L23	superfamily	351029	5	91	6.92548e-38	121.355	cl00326	Ribosomal_L23 superfamily	 - 	 - 
Q#122 - >GFJPDDAG_04132 50S ribosomal protein L23	specific	235586	4	93	4.0167e-36	117.112	PRK05738	rplW	 - 	cl00326
Q#122 - >GFJPDDAG_04132 50S ribosomal protein L23	specific	223167	3	93	3.63486e-27	94.5837	COG0089	RplW	 - 	cl00326
Q#122 - >GFJPDDAG_04132 50S ribosomal protein L23	non-specific	274692	10	85	9.50034e-09	47.5914	TIGR03636	uL23_arch	 - 	cl00326
Q#123 - >GFJPDDAG_04133 50S ribosomal protein L2	specific	236488	1	276	0	587.404	PRK09374	rplB	 - 	cl29336
Q#123 - >GFJPDDAG_04133 50S ribosomal protein L2	superfamily	236488	1	276	0	587.404	cl29336	rplB superfamily	 - 	 - 
Q#123 - >GFJPDDAG_04133 50S ribosomal protein L2	specific	273481	3	276	0	513.009	TIGR01171	rplB_bact	 - 	cl29334
Q#123 - >GFJPDDAG_04133 50S ribosomal protein L2	superfamily	273481	3	276	0	513.009	cl29334	rplB_bact superfamily	 - 	 - 
Q#123 - >GFJPDDAG_04133 50S ribosomal protein L2	specific	223168	1	276	1.35889e-170	472.08	COG0090	RplB	 - 	cl29333
Q#123 - >GFJPDDAG_04133 50S ribosomal protein L2	superfamily	223168	1	276	1.35889e-170	472.08	cl29333	RplB superfamily	 - 	 - 
Q#123 - >GFJPDDAG_04133 50S ribosomal protein L2	specific	335548	125	251	3.39903e-84	247.654	pfam03947	Ribosomal_L2_C	 - 	cl29332
Q#123 - >GFJPDDAG_04133 50S ribosomal protein L2	superfamily	335548	125	251	3.39903e-84	247.654	cl29332	Ribosomal_L2_C superfamily	 - 	 - 
Q#124 - >GFJPDDAG_04134 30S ribosomal protein S19	specific	178985	1	92	1.62502e-64	188.852	PRK00357	rpsS	 - 	cl00350
Q#124 - >GFJPDDAG_04134 30S ribosomal protein S19	superfamily	351046	1	92	1.62502e-64	188.852	cl00350	Ribosomal_S19 superfamily	 - 	 - 
Q#124 - >GFJPDDAG_04134 30S ribosomal protein S19	specific	130122	1	92	8.07532e-56	167.154	TIGR01050	rpsS_bact	 - 	cl00350
Q#124 - >GFJPDDAG_04134 30S ribosomal protein S19	specific	223263	1	92	5.5983e-53	159.659	COG0185	RpsS	 - 	cl00350
Q#124 - >GFJPDDAG_04134 30S ribosomal protein S19	specific	333921	4	83	2.40697e-49	150.215	pfam00203	Ribosomal_S19	 - 	cl00350
Q#125 - >GFJPDDAG_04135 50S ribosomal protein L22	specific	234793	1	112	6.47557e-69	201.477	PRK00565	rplV	 - 	cl00327
Q#125 - >GFJPDDAG_04135 50S ribosomal protein L22	superfamily	351030	1	112	6.47557e-69	201.477	cl00327	Ribosomal_L22 superfamily	 - 	 - 
Q#125 - >GFJPDDAG_04135 50S ribosomal protein L22	specific	223169	1	112	8.93082e-54	163.585	COG0091	RplV	 - 	cl00327
Q#125 - >GFJPDDAG_04135 50S ribosomal protein L22	specific	130116	5	107	1.36286e-51	157.677	TIGR01044	rplV_bact	 - 	cl00327
Q#125 - >GFJPDDAG_04135 50S ribosomal protein L22	specific	333950	5	108	3.23957e-51	156.755	pfam00237	Ribosomal_L22	 - 	cl00327
Q#125 - >GFJPDDAG_04135 50S ribosomal protein L22	specific	238205	3	107	3.18201e-45	141.474	cd00336	Ribosomal_L22	 - 	cl00327
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	specific	234722	1	218	1.83032e-151	419.559	PRK00310	rpsC	 - 	cl29634
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	superfamily	234722	1	218	1.83032e-151	419.559	cl29634	rpsC superfamily	 - 	 - 
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	specific	130082	1	210	1.55377e-122	345.456	TIGR01009	rpsC_bact	 - 	cl31050
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	superfamily	130082	1	210	1.55377e-122	345.456	cl31050	rpsC_bact superfamily	 - 	 - 
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	specific	223170	12	215	1.91882e-109	313.431	COG0092	RpsC	 - 	cl29631
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	superfamily	223170	12	215	1.91882e-109	313.431	cl29631	RpsC superfamily	 - 	 - 
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	specific	239095	2	107	7.28826e-54	167.644	cd02412	30S_S3_KH	 - 	cl00098
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	superfamily	350899	2	107	7.28826e-54	167.644	cl00098	KH-I superfamily	 - 	 - 
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	specific	333911	119	201	2.03487e-51	160.611	pfam00189	Ribosomal_S3_C	 - 	cl29632
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	superfamily	333911	119	201	2.03487e-51	160.611	cl29632	Ribosomal_S3_C superfamily	 - 	 - 
Q#126 - >GFJPDDAG_04136 30S ribosomal protein S3	specific	197652	62	123	2.3402e-06	43.438	smart00322	KH	 - 	cl00098
Q#127 - >GFJPDDAG_04137 50S ribosomal protein L16	specific	236411	1	138	2.37795e-100	283.53	PRK09203	rplP	 - 	cl00353
Q#127 - >GFJPDDAG_04137 50S ribosomal protein L16	superfamily	351049	1	138	2.37795e-100	283.53	cl00353	Ribosomal_L16_L10e superfamily	 - 	 - 
Q#127 - >GFJPDDAG_04137 50S ribosomal protein L16	specific	273476	4	127	1.92818e-76	222.634	TIGR01164	rplP_bact	 - 	cl00353
Q#127 - >GFJPDDAG_04137 50S ribosomal protein L16	specific	223275	1	143	3.61125e-75	220.149	COG0197	RplP	 - 	cl00353
Q#127 - >GFJPDDAG_04137 50S ribosomal protein L16	specific	333960	4	125	1.74674e-66	197.237	pfam00252	Ribosomal_L16	 - 	cl00353
Q#127 - >GFJPDDAG_04137 50S ribosomal protein L16	specific	238714	24	132	6.01859e-54	165.357	cd01433	Ribosomal_L16_L10e	 - 	cl00353
Q#128 - >GFJPDDAG_04138 50S ribosomal protein L29	specific	178971	1	66	3.5291e-24	85.2899	PRK00306	PRK00306	 - 	cl09943
Q#128 - >GFJPDDAG_04138 50S ribosomal protein L29	superfamily	353035	1	66	3.5291e-24	85.2899	cl09943	Ribosomal_L29_HIP superfamily	 - 	 - 
Q#128 - >GFJPDDAG_04138 50S ribosomal protein L29	specific	334276	4	60	1.27113e-22	80.89	pfam00831	Ribosomal_L29	 - 	cl09943
Q#128 - >GFJPDDAG_04138 50S ribosomal protein L29	specific	238243	4	60	1.63607e-19	72.9054	cd00427	Ribosomal_L29_HIP	 - 	cl09943
Q#128 - >GFJPDDAG_04138 50S ribosomal protein L29	specific	223333	2	63	1.02092e-18	71.576	COG0255	RpmC	 - 	cl09943
Q#128 - >GFJPDDAG_04138 50S ribosomal protein L29	specific	272854	5	59	6.14619e-15	61.4825	TIGR00012	L29	 - 	cl09943
Q#129 - >GFJPDDAG_04139 30S ribosomal protein S17	specific	235532	4	85	4.65516e-41	129.119	PRK05610	rpsQ	 - 	cl00351
Q#129 - >GFJPDDAG_04139 30S ribosomal protein S17	superfamily	351047	4	85	4.65516e-41	129.119	cl00351	Ribosomal_S17 superfamily	 - 	 - 
Q#129 - >GFJPDDAG_04139 30S ribosomal protein S17	specific	274691	7	78	1.89929e-33	109.551	TIGR03635	uS17_bact	 - 	cl00351
Q#129 - >GFJPDDAG_04139 30S ribosomal protein S17	specific	223264	1	86	5.93211e-33	108.838	COG0186	RpsQ	 - 	cl00351
Q#129 - >GFJPDDAG_04139 30S ribosomal protein S17	specific	334037	12	79	8.8929e-32	105.163	pfam00366	Ribosomal_S17	 - 	cl00351
Q#130 - >GFJPDDAG_04140 50S ribosomal protein L14	specific	180117	1	122	3.1225e-84	241.195	PRK05483	rplN	 - 	cl00328
Q#130 - >GFJPDDAG_04140 50S ribosomal protein L14	superfamily	351031	1	122	3.1225e-84	241.195	cl00328	Ribosomal_L14 superfamily	 - 	 - 
Q#130 - >GFJPDDAG_04140 50S ribosomal protein L14	specific	333951	2	121	1.97349e-73	213.783	pfam00238	Ribosomal_L14	 - 	cl00328
Q#130 - >GFJPDDAG_04140 50S ribosomal protein L14	specific	223171	1	122	1.36932e-71	209.36	COG0093	RplN	 - 	cl00328
Q#130 - >GFJPDDAG_04140 50S ribosomal protein L14	specific	273426	1	122	4.59671e-70	205.245	TIGR01067	rplN_bact	 - 	cl00328
Q#131 - >GFJPDDAG_04141 50S ribosomal protein L24	specific	234566	1	102	1.24405e-54	164.92	PRK00004	rplX	 - 	cl00354
Q#131 - >GFJPDDAG_04141 50S ribosomal protein L24	superfamily	351050	1	102	1.24405e-54	164.92	cl00354	KOW superfamily	 - 	 - 
Q#131 - >GFJPDDAG_04141 50S ribosomal protein L24	specific	273431	1	101	5.87934e-42	132.778	TIGR01079	rplX_bact	 - 	cl00354
Q#131 - >GFJPDDAG_04141 50S ribosomal protein L24	specific	223276	1	102	2.27591e-33	111.258	COG0198	RplX	 - 	cl00354
Q#131 - >GFJPDDAG_04141 50S ribosomal protein L24	specific	339900	38	98	2.34947e-28	97.1536	pfam17136	ribosomal_L24	 - 	cl28820
Q#131 - >GFJPDDAG_04141 50S ribosomal protein L24	superfamily	339900	38	98	2.34947e-28	97.1536	cl28820	ribosomal_L24 superfamily	 - 	 - 
Q#131 - >GFJPDDAG_04141 50S ribosomal protein L24	specific	240513	6	70	1.09717e-26	92.9629	cd06089	KOW_RPL26	 - 	cl00354
Q#131 - >GFJPDDAG_04141 50S ribosomal protein L24	specific	128978	2	24	0.00182028	33.0705	smart00739	KOW	C	cl23062
Q#131 - >GFJPDDAG_04141 50S ribosomal protein L24	superfamily	128978	2	24	0.00182028	33.0705	cl23062	KOW superfamily	C	 - 
Q#132 - >GFJPDDAG_04142 50S ribosomal protein L5	specific	178791	1	179	1.32617e-132	367.865	PRK00010	rplE	 - 	cl29617
Q#132 - >GFJPDDAG_04142 50S ribosomal protein L5	superfamily	178791	1	179	1.32617e-132	367.865	cl29617	rplE superfamily	 - 	 - 
Q#132 - >GFJPDDAG_04142 50S ribosomal protein L5	specific	223172	1	179	8.33308e-108	305.293	COG0094	RplE	 - 	cl33764
Q#132 - >GFJPDDAG_04142 50S ribosomal protein L5	superfamily	223172	1	179	8.33308e-108	305.293	cl33764	RplE superfamily	 - 	 - 
Q#132 - >GFJPDDAG_04142 50S ribosomal protein L5	specific	334204	85	177	1.88031e-60	182.587	pfam00673	Ribosomal_L5_C	 - 	cl29553
Q#132 - >GFJPDDAG_04142 50S ribosomal protein L5	superfamily	334204	85	177	1.88031e-60	182.587	cl29553	Ribosomal_L5_C superfamily	 - 	 - 
Q#133 - >GFJPDDAG_04143 30S ribosomal protein S14	specific	181216	1	61	6.29187e-35	111.888	PRK08061	rpsN	 - 	cl00355
Q#133 - >GFJPDDAG_04143 30S ribosomal protein S14	superfamily	351051	1	61	6.29187e-35	111.888	cl00355	Ribosomal_S14 superfamily	 - 	 - 
Q#133 - >GFJPDDAG_04143 30S ribosomal protein S14	specific	223277	1	61	1.74164e-27	93.0745	COG0199	RpsN	 - 	cl00355
Q#133 - >GFJPDDAG_04143 30S ribosomal protein S14	specific	333961	9	60	2.22168e-22	79.7509	pfam00253	Ribosomal_S14	 - 	cl00355
Q#134 - >GFJPDDAG_04144 30S ribosomal protein S8	specific	234658	2	132	1.42444e-87	250.354	PRK00136	rpsH	 - 	cl00330
Q#134 - >GFJPDDAG_04144 30S ribosomal protein S8	superfamily	351032	2	132	1.42444e-87	250.354	cl00330	Ribosomal_S8 superfamily	 - 	 - 
Q#134 - >GFJPDDAG_04144 30S ribosomal protein S8	specific	334065	5	131	1.02041e-76	222.622	pfam00410	Ribosomal_S8	 - 	cl00330
Q#134 - >GFJPDDAG_04144 30S ribosomal protein S8	specific	223174	1	132	2.8082e-75	219.327	COG0096	RpsH	 - 	cl00330
Q#135 - >GFJPDDAG_04145 50S ribosomal protein L6	specific	235495	1	179	3.68779e-116	326.248	PRK05498	rplF	 - 	cl35330
Q#135 - >GFJPDDAG_04145 50S ribosomal protein L6	superfamily	235495	1	179	3.68779e-116	326.248	cl35330	rplF superfamily	 - 	 - 
Q#135 - >GFJPDDAG_04145 50S ribosomal protein L6	specific	274703	2	177	3.05999e-109	308.593	TIGR03654	L6_bact	 - 	cl37303
Q#135 - >GFJPDDAG_04145 50S ribosomal protein L6	superfamily	274703	2	177	3.05999e-109	308.593	cl37303	L6_bact superfamily	 - 	 - 
Q#135 - >GFJPDDAG_04145 50S ribosomal protein L6	specific	223175	1	179	2.21205e-89	258.618	COG0097	RplF	 - 	cl33765
Q#135 - >GFJPDDAG_04145 50S ribosomal protein L6	superfamily	223175	1	179	2.21205e-89	258.618	cl33765	RplF superfamily	 - 	 - 
Q#135 - >GFJPDDAG_04145 50S ribosomal protein L6	specific	278762	91	165	3.98919e-20	79.591	pfam00347	Ribosomal_L6	 - 	cl30086
Q#135 - >GFJPDDAG_04145 50S ribosomal protein L6	superfamily	356962	91	165	3.98919e-20	79.591	cl30086	Ribosomal_L6 superfamily	 - 	 - 
Q#136 - >GFJPDDAG_04146 50S ribosomal protein L18	specific	235524	6	120	1.54809e-65	193.447	PRK05593	rplR	 - 	cl00379
Q#136 - >GFJPDDAG_04146 50S ribosomal protein L18	superfamily	320941	6	120	1.54809e-65	193.447	cl00379	Ribosomal_L18_L5e superfamily	 - 	 - 
Q#136 - >GFJPDDAG_04146 50S ribosomal protein L18	specific	307143	6	120	2.60165e-55	167.927	pfam00861	Ribosomal_L18p	 - 	cl00379
Q#136 - >GFJPDDAG_04146 50S ribosomal protein L18	specific	223334	1	120	4.67657e-51	157.382	COG0256	RplR	 - 	cl00379
Q#136 - >GFJPDDAG_04146 50S ribosomal protein L18	specific	272881	7	120	2.69955e-44	139.958	TIGR00060	L18_bact	 - 	cl00379
Q#136 - >GFJPDDAG_04146 50S ribosomal protein L18	specific	238246	19	118	7.62778e-42	133.049	cd00432	Ribosomal_L18_L5e	 - 	cl00379
Q#137 - >GFJPDDAG_04147 30S ribosomal protein S5	specific	234790	1	166	5.63967e-111	312.427	PRK00550	rpsE	 - 	cl29606
Q#137 - >GFJPDDAG_04147 30S ribosomal protein S5	superfamily	234790	1	166	5.63967e-111	312.427	cl29606	rpsE superfamily	 - 	 - 
Q#137 - >GFJPDDAG_04147 30S ribosomal protein S5	specific	223176	1	166	3.24702e-90	260.194	COG0098	RpsE	 - 	cl29353
Q#137 - >GFJPDDAG_04147 30S ribosomal protein S5	superfamily	223176	1	166	3.24702e-90	260.194	cl29353	RpsE superfamily	 - 	 - 
Q#137 - >GFJPDDAG_04147 30S ribosomal protein S5	specific	130093	10	163	2.26155e-85	247.214	TIGR01021	rpsE_bact	 - 	cl29604
Q#137 - >GFJPDDAG_04147 30S ribosomal protein S5	superfamily	130093	10	163	2.26155e-85	247.214	cl29604	rpsE_bact superfamily	 - 	 - 
Q#137 - >GFJPDDAG_04147 30S ribosomal protein S5	specific	334014	11	75	2.0513e-36	120.152	pfam00333	Ribosomal_S5	 - 	cl29605
Q#137 - >GFJPDDAG_04147 30S ribosomal protein S5	superfamily	334014	11	75	2.0513e-36	120.152	cl29605	Ribosomal_S5 superfamily	 - 	 - 
Q#138 - >GFJPDDAG_04148 50S ribosomal protein L30	specific	180163	2	59	1.23828e-28	95.9382	PRK05611	rpmD	 - 	cl00203
Q#138 - >GFJPDDAG_04148 50S ribosomal protein L30	superfamily	350947	2	59	1.23828e-28	95.9382	cl00203	Ribosomal_L30_like superfamily	 - 	 - 
Q#138 - >GFJPDDAG_04148 50S ribosomal protein L30	specific	100100	5	57	1.28523e-24	85.5506	cd01658	Ribosomal_L30	 - 	cl00203
Q#138 - >GFJPDDAG_04148 50S ribosomal protein L30	specific	334008	5	55	9.66212e-22	78.0984	pfam00327	Ribosomal_L30	 - 	cl00203
Q#138 - >GFJPDDAG_04148 50S ribosomal protein L30	specific	130375	5	59	1.74851e-20	75.0414	TIGR01308	rpmD_bact	 - 	cl00203
Q#138 - >GFJPDDAG_04148 50S ribosomal protein L30	specific	224754	5	59	4.32204e-20	74.1059	COG1841	RpmD	 - 	cl00203
Q#139 - >GFJPDDAG_04149 50S ribosomal protein L15	specific	235523	1	146	2.37525e-84	243.462	PRK05592	rplO	 - 	cl12022
Q#139 - >GFJPDDAG_04149 50S ribosomal protein L15	superfamily	353342	1	146	2.37525e-84	243.462	cl12022	Ribosomal_L27A superfamily	 - 	 - 
Q#139 - >GFJPDDAG_04149 50S ribosomal protein L15	specific	273428	2	144	3.13349e-60	182.526	TIGR01071	rplO_bact	 - 	cl12022
Q#139 - >GFJPDDAG_04149 50S ribosomal protein L15	specific	223278	1	146	3.5894e-53	164.744	COG0200	RplO	 - 	cl12022
Q#139 - >GFJPDDAG_04149 50S ribosomal protein L15	specific	334273	29	145	2.82955e-50	156.469	pfam00828	Ribosomal_L27A	 - 	cl12022
Q#140 - >GFJPDDAG_04150 Protein translocase subunit SecY	specific	236412	1	429	0	582.853	PRK09204	secY	 - 	cl35785
Q#140 - >GFJPDDAG_04150 Protein translocase subunit SecY	superfamily	236412	1	429	0	582.853	cl35785	secY superfamily	 - 	 - 
Q#140 - >GFJPDDAG_04150 Protein translocase subunit SecY	specific	223279	1	430	1.92187e-153	441.275	COG0201	SecY	 - 	cl33802
Q#140 - >GFJPDDAG_04150 Protein translocase subunit SecY	superfamily	223279	1	430	1.92187e-153	441.275	cl33802	SecY superfamily	 - 	 - 
Q#140 - >GFJPDDAG_04150 Protein translocase subunit SecY	specific	273369	15	425	2.87988e-152	437.49	TIGR00967	3a0501s007	 - 	cl36787
Q#140 - >GFJPDDAG_04150 Protein translocase subunit SecY	superfamily	273369	15	425	2.87988e-152	437.49	cl36787	3a0501s007 superfamily	 - 	 - 
Q#140 - >GFJPDDAG_04150 Protein translocase subunit SecY	specific	334021	68	413	9.62262e-127	369.063	pfam00344	SecY	 - 	cl29600
Q#140 - >GFJPDDAG_04150 Protein translocase subunit SecY	superfamily	334021	68	413	9.62262e-127	369.063	cl29600	SecY superfamily	 - 	 - 
Q#141 - >GFJPDDAG_04151 Adenylate kinase	specific	234711	1	215	7.94601e-143	396.828	PRK00279	adk	 - 	cl35084
Q#141 - >GFJPDDAG_04151 Adenylate kinase	superfamily	234711	1	215	7.94601e-143	396.828	cl35084	adk superfamily	 - 	 - 
Q#141 - >GFJPDDAG_04151 Adenylate kinase	specific	306835	5	189	4.64709e-107	305.386	pfam00406	ADK	 - 	cl37624
Q#141 - >GFJPDDAG_04151 Adenylate kinase	superfamily	306835	5	189	4.64709e-107	305.386	cl37624	ADK superfamily	 - 	 - 
Q#141 - >GFJPDDAG_04151 Adenylate kinase	specific	273569	2	213	7.96518e-104	297.994	TIGR01351	adk	 - 	cl36879
Q#141 - >GFJPDDAG_04151 Adenylate kinase	superfamily	273569	2	213	7.96518e-104	297.994	cl36879	adk superfamily	 - 	 - 
Q#141 - >GFJPDDAG_04151 Adenylate kinase	specific	238713	2	204	3.04151e-98	283.359	cd01428	ADK	 - 	cl17190
Q#141 - >GFJPDDAG_04151 Adenylate kinase	superfamily	354320	2	204	3.04151e-98	283.359	cl17190	NK superfamily	 - 	 - 
