#Batch CD-search tool	NIH/NLM/NCBI									
#cdsid	QM3-qcdsearch-EF832E26470DADB-3CA465FD1FDB02E6									
#datatype	hitsStandard Results									
#status	0									
#Start time	2019-06-07T14:36:53	Run time	0:01:26:40							
#status	success									
										
Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#128 - >GFJPDDAG_00128 Pyrimidine-nucleoside phosphorylase	specific	180387	1	433	0	778.111	PRK06078	PRK06078	 - 	cl32110
Q#128 - >GFJPDDAG_00128 Pyrimidine-nucleoside phosphorylase	superfamily	180387	1	433	0	778.111	cl32110	PRK06078 superfamily	 - 	 - 
Q#128 - >GFJPDDAG_00128 Pyrimidine-nucleoside phosphorylase	specific	223291	1	433	0	642.361	COG0213	DeoA	 - 	cl29556
Q#128 - >GFJPDDAG_00128 Pyrimidine-nucleoside phosphorylase	superfamily	356432	1	433	0	642.361	cl29556	Glycos_transf_3 superfamily	 - 	 - 
Q#128 - >GFJPDDAG_00128 Pyrimidine-nucleoside phosphorylase	specific	274244	3	406	0	630.807	TIGR02644	Y_phosphoryl	 - 	cl37149
Q#128 - >GFJPDDAG_00128 Pyrimidine-nucleoside phosphorylase	superfamily	274244	3	406	0	630.807	cl37149	Y_phosphoryl superfamily	 - 	 - 
Q#128 - >GFJPDDAG_00128 Pyrimidine-nucleoside phosphorylase	non-specific	334165	76	306	5.03E-58	190.563	pfam00591	Glycos_transf_3	 - 	cl29556
Q#128 - >GFJPDDAG_00128 Pyrimidine-nucleoside phosphorylase	specific	214925	345	417	4.56E-22	89.1335	smart00941	PYNP_C	 - 	cl29239
Q#128 - >GFJPDDAG_00128 Pyrimidine-nucleoside phosphorylase	superfamily	356115	345	417	4.56E-22	89.1335	cl29239	PYNP_C superfamily	 - 	 - 
Q#129 - >GFJPDDAG_00129 D-alanyl-D-alanine carboxypeptidase DacF	specific	224600	2	383	7.52E-135	390.579	COG1686	DacC	 - 	cl34335
Q#129 - >GFJPDDAG_00129 D-alanyl-D-alanine carboxypeptidase DacF	superfamily	224600	2	383	7.52E-135	390.579	cl34335	DacC superfamily	 - 	 - 
Q#129 - >GFJPDDAG_00129 D-alanyl-D-alanine carboxypeptidase DacF	specific	334245	35	258	4.60E-103	304.305	pfam00768	Peptidase_S11	 - 	cl21491
Q#129 - >GFJPDDAG_00129 D-alanyl-D-alanine carboxypeptidase DacF	superfamily	354834	35	258	4.60E-103	304.305	cl21491	Transpeptidase superfamily	 - 	 - 
Q#129 - >GFJPDDAG_00129 D-alanyl-D-alanine carboxypeptidase DacF	non-specific	182189	16	373	1.31E-63	208.693	PRK10001	PRK10001	 - 	cl32450
Q#129 - >GFJPDDAG_00129 D-alanyl-D-alanine carboxypeptidase DacF	superfamily	182189	16	373	1.31E-63	208.693	cl32450	PRK10001 superfamily	 - 	 - 
Q#129 - >GFJPDDAG_00129 D-alanyl-D-alanine carboxypeptidase DacF	specific	198004	278	368	3.61E-23	92.279	smart00936	PBP5_C	 - 	cl29237
Q#129 - >GFJPDDAG_00129 D-alanyl-D-alanine carboxypeptidase DacF	superfamily	356113	278	368	3.61E-23	92.279	cl29237	PBP5_C superfamily	 - 	 - 
Q#130 - >GFJPDDAG_00130 Anti-sigma F factor antagonist	specific	131932	5	110	1.40E-54	165.512	TIGR02886	spore_II_AA	 - 	cl00604
Q#130 - >GFJPDDAG_00130 Anti-sigma F factor antagonist	superfamily	351173	5	110	1.40E-54	165.512	cl00604	STAS superfamily	 - 	 - 
Q#130 - >GFJPDDAG_00130 Anti-sigma F factor antagonist	specific	334660	4	109	8.17E-34	112.711	pfam01740	STAS	 - 	cl00604
Q#130 - >GFJPDDAG_00130 Anti-sigma F factor antagonist	non-specific	132911	5	103	1.10E-33	112.574	cd06844	STAS	 - 	cl00604
Q#130 - >GFJPDDAG_00130 Anti-sigma F factor antagonist	specific	224285	1	116	2.76E-28	99.0244	COG1366	SpoIIAA	 - 	cl00604
Q#130 - >GFJPDDAG_00130 Anti-sigma F factor antagonist	non-specific	183265	8	113	0.00106558	36.8498	PRK11660	PRK11660	N	cl32720
Q#130 - >GFJPDDAG_00130 Anti-sigma F factor antagonist	superfamily	183265	8	113	0.00106558	36.8498	cl32720	PRK11660 superfamily	N	 - 
Q#131 - >GFJPDDAG_00131 Anti-sigma F factor	specific	179626	1	147	3.08E-92	263.331	PRK03660	PRK03660	 - 	cl00075
Q#131 - >GFJPDDAG_00131 Anti-sigma F factor	superfamily	350890	1	147	3.08E-92	263.331	cl00075	HATPase superfamily	 - 	 - 
Q#131 - >GFJPDDAG_00131 Anti-sigma F factor	non-specific	130980	1	138	2.24E-70	207.853	TIGR01925	spIIAB	 - 	cl00075
Q#131 - >GFJPDDAG_00131 Anti-sigma F factor	non-specific	340418	2	137	6.27E-70	206.621	cd16942	HATPase_SpoIIAB-like	 - 	cl00075
Q#131 - >GFJPDDAG_00131 Anti-sigma F factor	specific	225083	1	142	1.38E-42	137.89	COG2172	RsbW	 - 	cl00075
Q#131 - >GFJPDDAG_00131 Anti-sigma F factor	specific	338831	19	137	2.11E-23	88.1095	pfam13581	HATPase_c_2	 - 	cl00075
Q#131 - >GFJPDDAG_00131 Anti-sigma F factor	specific	214643	40	140	8.83E-15	65.7479	smart00387	HATPase_c	 - 	cl00075
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	specific	180137	1	250	2.98E-174	479.468	PRK05572	PRK05572	 - 	cl32080
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	superfamily	180137	1	250	2.98E-174	479.468	cl32080	PRK05572 superfamily	 - 	 - 
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	specific	131931	22	250	2.07E-131	370.2	TIGR02885	spore_sigF	 - 	cl31262
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	superfamily	131931	22	250	2.07E-131	370.2	cl31262	spore_sigF superfamily	 - 	 - 
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	specific	224112	10	253	6.23E-81	243.006	COG1191	FliA	 - 	cl34170
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	superfamily	224112	10	253	6.23E-81	243.006	cl34170	FliA superfamily	 - 	 - 
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	specific	335823	37	103	2.08E-18	76.4529	pfam04542	Sigma70_r2	 - 	cl38162
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	superfamily	335823	37	103	2.08E-18	76.4529	cl38162	Sigma70_r2 superfamily	 - 	 - 
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	specific	100119	193	247	5.59E-13	61.7366	cd06171	Sigma70_r4	 - 	cl22867
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	superfamily	354966	193	247	5.59E-13	61.7366	cl22867	Sigma70_r4 superfamily	 - 	 - 
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	specific	197775	220	240	0.0181829	32.4898	smart00530	HTH_XRE	C	cl22854
Q#132 - >GFJPDDAG_00132 RNA polymerase sigma-F factor	superfamily	354960	220	240	0.0181829	32.4898	cl22854	HTH_XRE superfamily	C	 - 
Q#133 - >GFJPDDAG_00133 hypothetical protein	specific	314952	4	92	1.61E-23	89.4379	pfam12164	SporV_AA	 - 	cl13582
Q#133 - >GFJPDDAG_00133 hypothetical protein	superfamily	314952	4	92	1.61E-23	89.4379	cl13582	SporV_AA superfamily	 - 	 - 
Q#133 - >GFJPDDAG_00133 hypothetical protein	non-specific	129184	75	116	0.0402742	31.9574	TIGR00074	hypC_hupF	C	cl00394
Q#133 - >GFJPDDAG_00133 hypothetical protein	superfamily	351074	75	116	0.0402742	31.9574	cl00394	HupF_HypC superfamily	C	 - 
Q#134 - >GFJPDDAG_00134 hypothetical protein	specific	316315	27	135	1.59E-36	120.572	pfam13782	SpoVAB	 - 	cl16392
Q#134 - >GFJPDDAG_00134 hypothetical protein	superfamily	316315	27	135	1.59E-36	120.572	cl16392	SpoVAB superfamily	 - 	 - 
Q#135 - >GFJPDDAG_00135 hypothetical protein	specific	316608	9	185	1.12E-110	313.297	pfam14097	SpoVAE	 - 	cl16612
Q#135 - >GFJPDDAG_00135 hypothetical protein	superfamily	316608	9	185	1.12E-110	313.297	cl16612	SpoVAE superfamily	 - 	 - 
Q#136 - >GFJPDDAG_00136 Spore germination protein A1	specific	335291	19	479	0	522.708	pfam03323	GerA	 - 	cl10605
Q#136 - >GFJPDDAG_00136 Spore germination protein A1	superfamily	335291	19	479	0	522.708	cl10605	GerA superfamily	 - 	 - 
Q#136 - >GFJPDDAG_00136 Spore germination protein A1	non-specific	237854	60	151	0.00832257	38.7209	PRK14898	PRK14898	C	cl36436
Q#136 - >GFJPDDAG_00136 Spore germination protein A1	superfamily	237854	60	151	0.00832257	38.7209	cl36436	PRK14898 superfamily	C	 - 
Q#137 - >GFJPDDAG_00137 Diaminopimelate decarboxylase	specific	273415	12	433	0	521.08	TIGR01048	lysA	 - 	cl36804
Q#137 - >GFJPDDAG_00137 Diaminopimelate decarboxylase	superfamily	273415	12	433	0	521.08	cl36804	lysA superfamily	 - 	 - 
Q#137 - >GFJPDDAG_00137 Diaminopimelate decarboxylase	specific	143501	32	412	1.15E-180	508.177	cd06828	PLPDE_III_DapDC	 - 	cl00261
Q#137 - >GFJPDDAG_00137 Diaminopimelate decarboxylase	superfamily	350989	32	412	1.15E-180	508.177	cl00261	PLPDE_III superfamily	 - 	 - 
Q#137 - >GFJPDDAG_00137 Diaminopimelate decarboxylase	specific	223098	10	412	7.83E-162	461.361	COG0019	LysA	 - 	cl30792
Q#137 - >GFJPDDAG_00137 Diaminopimelate decarboxylase	superfamily	357668	10	412	7.83E-162	461.361	cl30792	LysA superfamily	 - 	 - 
Q#137 - >GFJPDDAG_00137 Diaminopimelate decarboxylase	specific	333974	36	391	3.35E-109	325.611	pfam00278	Orn_DAP_Arg_deC	 - 	cl37978
Q#137 - >GFJPDDAG_00137 Diaminopimelate decarboxylase	superfamily	333974	36	391	3.35E-109	325.611	cl37978	Orn_DAP_Arg_deC superfamily	 - 	 - 
Q#137 - >GFJPDDAG_00137 Diaminopimelate decarboxylase	non-specific	178152	34	428	6.43E-62	205.796	PLN02537	PLN02537	 - 	cl30792
Q#139 - >GFJPDDAG_00139 hypothetical protein	specific	173926	44	99	2.09E-07	44.5741	cd04301	NAT_SF	 - 	cl17182
Q#139 - >GFJPDDAG_00139 hypothetical protein	superfamily	354318	44	99	2.09E-07	44.5741	cl17182	NAT_SF superfamily	 - 	 - 
Q#139 - >GFJPDDAG_00139 hypothetical protein	specific	338785	46	111	6.39E-07	43.9525	pfam13508	Acetyltransf_7	 - 	cl17182
Q#139 - >GFJPDDAG_00139 hypothetical protein	non-specific	223532	40	110	0.00258294	35.7427	COG0456	RimI	N	cl33885
Q#139 - >GFJPDDAG_00139 hypothetical protein	superfamily	223532	40	110	0.00258294	35.7427	cl33885	RimI superfamily	N	 - 
Q#139 - >GFJPDDAG_00139 hypothetical protein	non-specific	273701	36	89	0.00690913	33.8415	TIGR01575	rimI	C	cl36933
Q#139 - >GFJPDDAG_00139 hypothetical protein	superfamily	273701	36	89	0.00690913	33.8415	cl36933	rimI superfamily	C	 - 
Q#139 - >GFJPDDAG_00139 hypothetical protein	non-specific	236088	45	111	0.0224631	32.8589	PRK07757	PRK07757	NC	cl17182
Q#140 - >GFJPDDAG_00140 hypothetical protein	specific	335454	8	66	1.09E-21	82.5174	pfam03745	DUF309	 - 	cl00667
Q#140 - >GFJPDDAG_00140 hypothetical protein	superfamily	351204	8	66	1.09E-21	82.5174	cl00667	DUF309 superfamily	 - 	 - 
Q#140 - >GFJPDDAG_00140 hypothetical protein	non-specific	224464	1	119	1.70E-17	74.8096	COG1547	YpuF	 - 	cl00667
Q#141 - >GFJPDDAG_00141 Segregation and condensation protein A	specific	234635	2	243	5.69E-113	323.69	PRK00104	scpA	 - 	cl00598
Q#141 - >GFJPDDAG_00141 Segregation and condensation protein A	superfamily	351169	2	243	5.69E-113	323.69	cl00598	SMC_ScpA superfamily	 - 	 - 
Q#141 - >GFJPDDAG_00141 Segregation and condensation protein A	specific	224273	1	249	1.85E-65	203.316	COG1354	ScpA	 - 	cl00598
Q#141 - >GFJPDDAG_00141 Segregation and condensation protein A	non-specific	280735	16	238	2.25E-57	181.965	pfam02616	SMC_ScpA	 - 	cl00598
Q#142 - >GFJPDDAG_00142 Segregation and condensation protein B	specific	234657	5	193	2.77E-78	231.7	PRK00135	scpB	 - 	cl00612
Q#142 - >GFJPDDAG_00142 Segregation and condensation protein B	superfamily	351177	5	193	2.77E-78	231.7	cl00612	SMC_ScpB superfamily	 - 	 - 
Q#142 - >GFJPDDAG_00142 Segregation and condensation protein B	specific	335609	10	170	6.46E-70	209.712	pfam04079	SMC_ScpB	 - 	cl00612
Q#142 - >GFJPDDAG_00142 Segregation and condensation protein B	specific	224304	1	185	8.89E-70	210.265	COG1386	ScpB	 - 	cl00612
Q#142 - >GFJPDDAG_00142 Segregation and condensation protein B	non-specific	213521	7	188	1.43E-56	176.553	TIGR00281	TIGR00281	 - 	cl00612
Q#143 - >GFJPDDAG_00143 hypothetical protein	non-specific	315672	13	155	6.88E-49	154.355	pfam13047	DUF3907	 - 	cl16053
Q#143 - >GFJPDDAG_00143 hypothetical protein	superfamily	315672	13	155	6.88E-49	154.355	cl16053	DUF3907 superfamily	 - 	 - 
Q#143 - >GFJPDDAG_00143 hypothetical protein	non-specific	131984	17	78	0.043404	33.3387	TIGR02938	nifL_nitrog	NC	cl31271
Q#143 - >GFJPDDAG_00143 hypothetical protein	superfamily	131984	17	78	0.043404	33.3387	cl31271	nifL_nitrog superfamily	NC	 - 
Q#144 - >GFJPDDAG_00144 D-alanyl-D-alanine carboxypeptidase DacB	specific	224600	5	376	1.00E-102	308.531	COG1686	DacC	 - 	cl34335
Q#144 - >GFJPDDAG_00144 D-alanyl-D-alanine carboxypeptidase DacB	superfamily	224600	5	376	1.00E-102	308.531	cl34335	DacC superfamily	 - 	 - 
Q#144 - >GFJPDDAG_00144 D-alanyl-D-alanine carboxypeptidase DacB	non-specific	334245	31	256	1.66E-84	256.926	pfam00768	Peptidase_S11	 - 	cl21491
Q#144 - >GFJPDDAG_00144 D-alanyl-D-alanine carboxypeptidase DacB	superfamily	354834	31	256	1.66E-84	256.926	cl21491	Transpeptidase superfamily	 - 	 - 
Q#144 - >GFJPDDAG_00144 D-alanyl-D-alanine carboxypeptidase DacB	non-specific	183117	12	354	1.01E-43	155.748	PRK11397	dacD	 - 	cl32685
Q#144 - >GFJPDDAG_00144 D-alanyl-D-alanine carboxypeptidase DacB	superfamily	183117	12	354	1.01E-43	155.748	cl32685	dacD superfamily	 - 	 - 
Q#144 - >GFJPDDAG_00144 D-alanyl-D-alanine carboxypeptidase DacB	specific	198004	273	359	0.000230513	39.5067	smart00936	PBP5_C	 - 	cl29237
Q#144 - >GFJPDDAG_00144 D-alanyl-D-alanine carboxypeptidase DacB	superfamily	356113	273	359	0.000230513	39.5067	cl29237	PBP5_C superfamily	 - 	 - 
Q#145 - >GFJPDDAG_00145 Spore maturation protein A	specific	225336	1	194	1.69E-94	273.538	COG2715	SpmA	 - 	cl21594
Q#145 - >GFJPDDAG_00145 Spore maturation protein A	superfamily	328818	1	194	1.69E-94	273.538	cl21594	Gate superfamily	 - 	 - 
Q#145 - >GFJPDDAG_00145 Spore maturation protein A	specific	311551	44	153	2.29E-06	44.1689	pfam07670	Gate	 - 	cl21594
Q#146 - >GFJPDDAG_00146 Spore maturation protein B	specific	223772	15	175	1.73E-58	179.877	COG0700	SpmB	 - 	cl21594
Q#146 - >GFJPDDAG_00146 Spore maturation protein B	superfamily	328818	15	175	1.73E-58	179.877	cl21594	Gate superfamily	 - 	 - 
Q#146 - >GFJPDDAG_00146 Spore maturation protein B	specific	311551	47	144	0.00960838	33.7685	pfam07670	Gate	 - 	cl21594
Q#147 - >GFJPDDAG_00147 Ribosomal large subunit pseudouridine synthase B	specific	224108	1	238	7.90E-107	308.402	COG1187	RsuA	 - 	cl34167
Q#147 - >GFJPDDAG_00147 Ribosomal large subunit pseudouridine synthase B	superfamily	224108	1	238	7.90E-107	308.402	cl34167	RsuA superfamily	 - 	 - 
Q#147 - >GFJPDDAG_00147 Ribosomal large subunit pseudouridine synthase B	specific	211347	62	209	1.53E-75	225.066	cd02870	PseudoU_synth_RsuA_like	 - 	cl00130
Q#147 - >GFJPDDAG_00147 Ribosomal large subunit pseudouridine synthase B	superfamily	320773	62	209	1.53E-75	225.066	cl00130	PseudoU_synth superfamily	 - 	 - 
Q#147 - >GFJPDDAG_00147 Ribosomal large subunit pseudouridine synthase B	non-specific	272902	98	227	1.65E-48	155.949	TIGR00093	TIGR00093	 - 	cl00130
Q#147 - >GFJPDDAG_00147 Ribosomal large subunit pseudouridine synthase B	non-specific	182659	2	238	9.62E-45	151.456	PRK10700	PRK10700	 - 	cl32559
Q#147 - >GFJPDDAG_00147 Ribosomal large subunit pseudouridine synthase B	superfamily	182659	2	238	9.62E-45	151.456	cl32559	PRK10700 superfamily	 - 	 - 
Q#147 - >GFJPDDAG_00147 Ribosomal large subunit pseudouridine synthase B	specific	307134	62	196	3.01E-27	102.114	pfam00849	PseudoU_synth_2	 - 	cl00130
Q#147 - >GFJPDDAG_00147 Ribosomal large subunit pseudouridine synthase B	specific	214638	3	57	8.35E-10	52.9805	smart00363	S4	 - 	cl09940
Q#147 - >GFJPDDAG_00147 Ribosomal large subunit pseudouridine synthase B	superfamily	353034	3	57	8.35E-10	52.9805	cl09940	S4 superfamily	 - 	 - 
Q#148 - >GFJPDDAG_00148 Thiol-disulfide oxidoreductase ResA	specific	179545	3	176	1.70E-101	289.21	PRK03147	PRK03147	 - 	cl00388
Q#148 - >GFJPDDAG_00148 Thiol-disulfide oxidoreductase ResA	superfamily	351069	3	176	1.70E-101	289.21	cl00388	Thioredoxin_like superfamily	 - 	 - 
Q#148 - >GFJPDDAG_00148 Thiol-disulfide oxidoreductase ResA	specific	239264	46	160	1.50E-46	147.768	cd02966	TlpA_like_family	 - 	cl00388
Q#148 - >GFJPDDAG_00148 Thiol-disulfide oxidoreductase ResA	specific	334156	51	157	5.54E-37	123.476	pfam00578	AhpC-TSA	 - 	cl37998
Q#148 - >GFJPDDAG_00148 Thiol-disulfide oxidoreductase ResA	superfamily	334156	51	157	5.54E-37	123.476	cl37998	AhpC-TSA superfamily	 - 	 - 
Q#148 - >GFJPDDAG_00148 Thiol-disulfide oxidoreductase ResA	non-specific	224146	36	176	4.32E-31	110.044	COG1225	Bcp	 - 	cl00388
Q#148 - >GFJPDDAG_00148 Thiol-disulfide oxidoreductase ResA	non-specific	129481	8	174	3.48E-14	66.339	TIGR00385	dsbE	 - 	cl00388
Q#149 - >GFJPDDAG_00149 Cytochrome c biogenesis protein CcsB	non-specific	224252	65	545	5.37E-133	395.628	COG1333	ResB	 - 	cl09125
Q#149 - >GFJPDDAG_00149 Cytochrome c biogenesis protein CcsB	superfamily	352937	65	545	5.37E-133	395.628	cl09125	ResB superfamily	 - 	 - 
Q#149 - >GFJPDDAG_00149 Cytochrome c biogenesis protein CcsB	specific	336027	65	514	1.71E-107	328.777	pfam05140	ResB	 - 	cl09125
Q#149 - >GFJPDDAG_00149 Cytochrome c biogenesis protein CcsB	non-specific	214387	52	345	3.86E-20	92.7871	CHL00177	ccs1	C	cl09125
Q#150 - >GFJPDDAG_00150 Cytochrome c biogenesis protein CcsA	non-specific	274447	52	396	5.03E-74	230.577	TIGR03144	cytochr_II_ccsB	 - 	cl00504
Q#150 - >GFJPDDAG_00150 Cytochrome c biogenesis protein CcsA	superfamily	321008	52	396	5.03E-74	230.577	cl00504	Cytochrom_C_asm superfamily	 - 	 - 
Q#150 - >GFJPDDAG_00150 Cytochrome c biogenesis protein CcsA	non-specific	214346	1	395	1.62E-38	140.366	CHL00045	ccsA	 - 	cl00504
Q#150 - >GFJPDDAG_00150 Cytochrome c biogenesis protein CcsA	specific	223826	110	396	1.12E-29	115.58	COG0755	CcmC	 - 	cl00504
Q#150 - >GFJPDDAG_00150 Cytochrome c biogenesis protein CcsA	non-specific	307628	266	393	6.04E-18	81.6363	pfam01578	Cytochrom_C_asm	N	cl00504
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	specific	223816	6	234	9.55E-93	271.478	COG0745	OmpR	 - 	cl34028
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	superfamily	223816	6	234	9.55E-93	271.478	cl34028	OmpR superfamily	 - 	 - 
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	non-specific	131209	6	233	9.49E-82	243.775	TIGR02154	PhoB	 - 	cl31172
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	superfamily	131209	6	233	9.49E-82	243.775	cl31172	PhoB superfamily	 - 	 - 
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	non-specific	182665	2	234	6.36E-64	198.756	PRK10710	PRK10710	 - 	cl32561
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	superfamily	182665	2	234	6.36E-64	198.756	cl32561	PRK10710 superfamily	 - 	 - 
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	specific	238088	8	119	5.68E-46	148.493	cd00156	REC	 - 	cl19078
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	superfamily	354377	8	119	5.68E-46	148.493	cl19078	REC superfamily	 - 	 - 
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	specific	333815	7	116	1.81E-39	131.888	pfam00072	Response_reg	 - 	cl19078
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	specific	214866	156	233	1.86E-28	102.631	smart00862	Trans_reg_C	 - 	cl21459
Q#151 - >GFJPDDAG_00151 Transcriptional regulatory protein SrrA	superfamily	354815	156	233	1.86E-28	102.631	cl21459	HTH superfamily	 - 	 - 
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	non-specific	333752	140	587	3.45E-112	347.124	NF033092	HK_WalK	N	cl37944
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	superfamily	333752	140	587	3.45E-112	347.124	cl37944	HK_WalK superfamily	N	 - 
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	non-specific	227335	154	587	2.62E-96	301.656	COG5002	VicK	 - 	cl34860
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	superfamily	227335	154	587	2.62E-96	301.656	cl34860	VicK superfamily	 - 	 - 
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	non-specific	274368	250	584	1.75E-79	253.67	TIGR02966	phoR_proteo	 - 	cl37197
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	superfamily	274368	250	584	1.75E-79	253.67	cl37197	phoR_proteo superfamily	 - 	 - 
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	non-specific	333753	175	587	2.48E-64	217.668	NF033093	HK_VicK	 - 	cl37945
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	superfamily	333753	175	587	2.48E-64	217.668	cl37945	HK_VicK superfamily	 - 	 - 
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	non-specific	182895	351	588	5.88E-54	189.066	PRK11006	phoR	N	cl32623
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	superfamily	182895	351	588	5.88E-54	189.066	cl32623	phoR superfamily	N	 - 
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	specific	214643	478	587	7.14E-40	140.862	smart00387	HATPase_c	 - 	cl00075
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	superfamily	350890	478	587	7.14E-40	140.862	cl00075	HATPase superfamily	 - 	 - 
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	specific	340391	483	586	7.37E-40	140.431	cd00075	HATPase	 - 	cl00075
Q#152 - >GFJPDDAG_00152 Sensor histidine kinase ResE	specific	334955	478	587	2.95E-34	125.568	pfam02518	HATPase_c	 - 	cl00075
Q#153 - >GFJPDDAG_00153 ECF RNA polymerase sigma factor SigX	specific	236602	1	165	3.15E-62	189.775	PRK09639	PRK09639	 - 	cl35878
Q#153 - >GFJPDDAG_00153 ECF RNA polymerase sigma factor SigX	superfamily	236602	1	165	3.15E-62	189.775	cl35878	PRK09639 superfamily	 - 	 - 
Q#153 - >GFJPDDAG_00153 ECF RNA polymerase sigma factor SigX	specific	224511	5	169	2.93E-42	139.456	COG1595	RpoE	 - 	cl34313
Q#153 - >GFJPDDAG_00153 ECF RNA polymerase sigma factor SigX	superfamily	224511	5	169	2.93E-42	139.456	cl34313	RpoE superfamily	 - 	 - 
Q#153 - >GFJPDDAG_00153 ECF RNA polymerase sigma factor SigX	specific	274357	5	165	2.33E-36	123.612	TIGR02937	sigma70-ECF	 - 	cl37189
Q#153 - >GFJPDDAG_00153 ECF RNA polymerase sigma factor SigX	superfamily	274357	5	165	2.33E-36	123.612	cl37189	sigma70-ECF superfamily	 - 	 - 
Q#153 - >GFJPDDAG_00153 ECF RNA polymerase sigma factor SigX	specific	335823	8	74	3.56E-16	69.1341	pfam04542	Sigma70_r2	 - 	cl38162
Q#153 - >GFJPDDAG_00153 ECF RNA polymerase sigma factor SigX	superfamily	335823	8	74	3.56E-16	69.1341	cl38162	Sigma70_r2 superfamily	 - 	 - 
Q#153 - >GFJPDDAG_00153 ECF RNA polymerase sigma factor SigX	specific	100119	108	162	1.10E-12	59.4254	cd06171	Sigma70_r4	 - 	cl22867
Q#153 - >GFJPDDAG_00153 ECF RNA polymerase sigma factor SigX	superfamily	354966	108	162	1.10E-12	59.4254	cl22867	Sigma70_r4 superfamily	 - 	 - 
Q#155 - >GFJPDDAG_00155 Murein hydrolase activator NlpD	specific	334586	59	153	6.59E-35	121.124	pfam01551	Peptidase_M23	 - 	cl38048
Q#155 - >GFJPDDAG_00155 Murein hydrolase activator NlpD	superfamily	334586	59	153	6.59E-35	121.124	cl38048	Peptidase_M23 superfamily	 - 	 - 
Q#155 - >GFJPDDAG_00155 Murein hydrolase activator NlpD	specific	223810	47	169	9.40E-30	113.348	COG0739	NlpD	N	cl34026
Q#155 - >GFJPDDAG_00155 Murein hydrolase activator NlpD	superfamily	223810	47	169	9.40E-30	113.348	cl34026	NlpD superfamily	N	 - 
Q#155 - >GFJPDDAG_00155 Murein hydrolase activator NlpD	non-specific	236782	27	145	3.70E-19	85.2721	PRK10871	nlpD	N	cl35964
Q#155 - >GFJPDDAG_00155 Murein hydrolase activator NlpD	superfamily	236782	27	145	3.70E-19	85.2721	cl35964	nlpD superfamily	N	 - 
Q#155 - >GFJPDDAG_00155 Murein hydrolase activator NlpD	specific	334554	195	237	1.31E-12	60.8685	pfam01476	LysM	 - 	cl21525
